Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.34571681,0.21513653,-134.5830261,-134.5830261,1.548213895,-0.1510133842,-0.1532275573,37.14809082,35.36708633,-11.36441182,inf,-inf,0.3213273414,1.112909422e-05,-13.59070426,0.2091533316,-133.7641861,-133.7641861,1.528935229,-0.1446696628,-0.1510490146,37.61349427,35.86625325,-11.3307912,inf,-inf,0.3159178941,5.964404931e-06,-16.07189969,0.1571827981,-162.1222612,-162.1222612,1.372993806,-0.1495930302,-0.0482530552,37.01420708,36.83431901,-3.644786527,inf,-inf,0.09895083241,-1.998692914e-05,-16.22466273,0.1544425144,-161.6111922,-161.6111922,1.365303405,-0.1465563171,-0.04872100346,37.24468151,37.06049202,-3.699490788,inf,-inf,0.09982303489,-6.867831111e-06,
8000,-28.4779778,0.0376791511,-178.666674,-178.666674,1.078308916,-0.03766894925,-0.0008767497318,46.36985174,46.36978025,-0.08142498534,0.0002443275587,-1.619898614e-06,0.001755992478,1.112909422e-05,-17.57876718,0.1321483184,88.97329803,88.97329803,1.304541251,0.002367882566,0.1321271024,50.23326829,48.50944141,13.04666001,-1.524862905e-06,0.0002595550539,0.2689509429,5.964404931e-06,-24.88522285,0.05698215339,-54.59785584,-54.59785584,1.120850636,0.03301042679,-0.04644650179,53.40612434,53.17569694,-4.955741329,4.014408051e-06,-9.859134114e-05,0.09319560652,-1.998692914e-05,-12.92233618,0.2258828148,-69.90381796,-69.90381796,1.583588168,0.07761268381,-0.2121304253,58.02076032,52.96826375,-23.68061789,8.401118575e-07,-0.0004711109242,0.4470718166,-6.867831111e-06,
16000,-6.285091741,0.4850041034,-176.0655832,-176.0655832,2.883526089,-0.4838610665,-0.03327835014,17.42348501,17.35787542,-1.510625903,6.584809598e-06,-1.502647372e-05,0.08702827195,1.112909422e-05,-30.401009,0.03019600928,-15.91505951,-15.91505951,1.062272396,0.02903857418,-0.008280107839,52.99049184,52.98321399,-0.8782142058,1.132660332e-05,-8.735758247e-06,0.01657532905,5.964404931e-06,-24.99587817,0.05626082437,171.5852013,171.5852013,1.119229605,-0.05565515233,0.008233126856,44.72824362,44.72214255,0.7387444792,-1.346498583e-05,7.348427221e-06,0.01651853952,-1.998692914e-05,-9.427197277,0.3377848259,-5.331356496,-5.331356496,2.020166372,0.3363235677,-0.03138544866,100.5911805,100.3396189,-7.109603659,1.399119335e-06,-7.072053536e-05,0.07085539827,-6.867831111e-06,
24000,-7.533213035,0.4200871027,121.3842471,-238.6157529,2.448793792,-0.2187708346,0.3586258437,33.83127254,25.51174884,22.21948858,-2.984522321e-07,0.00014734756,0.8709512121,1.164930914e-05,-19.15858596,0.1101718652,-57.49904426,-57.49904426,1.247625043,0.05919684996,-0.09291702124,56.23474655,55.26537831,-10.39637823,6.378621297e-07,-6.894312443e-05,0.1881173811,2.520029862e-05,-21.08043858,0.08830353116,125.4883609,125.4883609,1.193712566,-0.05126351682,0.07189969026,45.14755263,44.68074172,6.475556218,-1.024075112e-06,4.294236589e-05,0.14492947,2.173907075e-06,-6.472701328,0.4746406539,-48.11646835,-48.11646835,2.806918093,0.3168789254,-0.3533716131,88.63957727,65.48455869,-59.73899256,1.11007161e-07,-0.0003961564984,0.9122607491,5.619039613e-06,
32000,-6.948763495,0.4493262853,95.1325566,-264.8674434,2.631914774,-0.04019684306,0.4475246635,46.76026577,31.12038855,34.90048526,-1.425078171e-07,0.0001735807733,1.121466887,1.20153344e-05,-19.97567382,0.100280458,-146.415446,-146.415446,1.222914927,-0.08354068079,-0.05547183888,42.31201413,42.04877523,-4.712434816,1.055418731e-06,-2.343772797e-05,0.1120706796,2.432123233e-05,-20.87043308,0.0904645331,35.64640996,35.64640996,1.198924696,0.07351410044,0.0527210469,57.91086253,57.58634866,6.12212764,-8.123959944e-07,3.044896488e-05,0.1063121344,2.421709091e-05,-5.908202174,0.5065121778,-73.60809899,-73.60809899,3.052784912,0.1429407002,-0.4859244205,63.02851321,38.29535134,-50.06055876,9.935150736e-08,-0.0002489807931,1.307222861,1.059405076e-05,
40000,-7.357018617,0.4286956425,57.98420448,-302.0157955,2.500760976,0.2272742969,0.3634918814,74.94416674,55.96440929,49.84589272,-7.982349919e-08,0.0001983305055,0.8906712918,7.039202064e-06,-15.20780446,0.1736240077,151.3391912,-208.6608088,1.420205837,-0.1523506287,0.0832741376,36.86008142,36.32832184,6.238480175,-6.377953389e-07,2.482212393e-05,0.1717249754,2.571599288e-05,-14.97868829,0.1782647955,-17.93272206,-17.93272206,1.433874062,0.1696044626,-0.05488773598,70.34853553,69.90069485,-7.925232479,5.020513389e-07,-3.15334981e-05,0.1133784506,2.551740987e-05,-7.182602164,0.4373910496,-116.6796171,-116.6796171,2.554867015,-0.1963890865,-0.390822539,35.49985419,25.52536559,-24.67175225,1.612724357e-07,-9.816578313e-05,0.9665582327,6.925854412e-06,
48000,-13.71773501,0.2061167327,42.61362287,-317.3863771,1.519262066,0.1516887505,0.1395515334,67.47092507,64.77522215,18.88111027,-1.756108583e-07,6.260462564e-05,0.2914866155,6.157289401e-06,-10.28388877,0.3060592866,69.4400772,-290.5599228,1.88209059,0.107483984,0.2865649666,61.01811142,51.57182534,32.61221784,-1.016713429e-07,0.0001081332432,0.6323650099,2.362001514e-05,-10.24569545,0.3074080441,-105.4303663,-105.4303663,1.887703189,-0.08179114931,-0.2963273755,43.01016462,35.98733196,-23.55389987,1.407719316e-07,-7.809832485e-05,0.6545053101,2.366778871e-05,-13.48541567,0.2117040744,-123.604113,-123.604113,1.537118276,-0.1171679036,-0.1763244098,39.79975691,37.33643758,-13.78445063,2.405411772e-07,-4.570548865e-05,0.3691956576,6.029640115e-06,
56000,-10.81646777,0.2878568783,46.27920427,-313.7207957,1.808424232,0.1989507757,0.2080388695,73.51571509,66.94831642,30.37241008,-9.357349475e-08,8.631998568e-05,0.4536695126,5.299088798e-06,-10.81994933,0.2877415202,4.262896733,-355.7371033,1.807969377,0.2869454771,0.02138867885,90.21361661,90.11566094,4.202888809,-6.762140719e-07,1.194483088e-05,0.04663882798,2.252445382e-05,-10.88423309,0.2856198229,-171.4239531,-171.4239531,1.799629755,-0.2824262533,-0.04259219073,28.01098903,27.89127546,-2.586940225,1.098615471e-06,-7.352220078e-06,0.09275087578,2.302553792e-05,-10.47911021,0.2992571183,-122.8507649,-122.8507649,1.854113901,-0.1623328472,-0.251401809,36.77144373,32.18893963,-17.77670497,1.59875104e-07,-5.052232978e-05,0.552261279,4.767801197e-06,
64000,-11.31302923,0.2718620194,12.32008932,-347.6799107,1.746732149,0.2656012602,0.05800800097,85.9884495,85.32154577,10.68865173,-2.326575932e-07,2.658049621e-05,0.1252749423,3.760500736e-06,-9.973089074,0.3172090332,-53.00551681,-413.0055168,1.929154159,0.1908767681,-0.2533527781,71.80000504,62.55518301,-35.24329444,7.056082654e-08,-8.764288314e-05,0.5633952735,2.034929911e-05,-10.1196859,0.3119002373,131.575868,-228.424132,1.906555282,-0.206980489,0.2333255992,33.62135445,29.86675206,15.43931981,-1.610690118e-07,3.839443853e-05,0.5169400336,2.02322089e-05,-11.38183244,0.2697170357,-157.3493428,-157.3493428,1.73866446,-0.2489137843,-0.1038711093,30.25131686,29.51953299,-6.613572694,3.760140095e-07,-1.644660603e-05,0.2240405597,3.632037803e-06,
72000,-16.40885437,0.1512019115,-3.175907436,-363.1759074,1.356272978,0.1509696878,-0.008376837065,67.77992119,67.76996063,-1.1619606,1.902375451e-06,-2.56849685e-06,0.01714565848,3.485374912e-06,-9.92034422,0.3191411378,-111.7901469,-471.7901469,1.937466354,-0.1184677941,-0.2963384004,40.18844029,33.54339287,-22.13484871,9.986448743e-08,-4.892875815e-05,0.6598869945,1.909376827e-05,-10.14820566,0.3108778049,71.99641468,-288.0035853,1.902242903,0.09608502599,0.2956563502,59.68525205,49.93808744,32.68817425,-6.762339506e-08,7.225672933e-05,0.654574012,1.900884086e-05,-16.81987869,0.1442135492,-168.4633395,-168.4633395,1.337031625,-0.1412999941,-0.02884197361,37.62858256,37.56346108,-2.212830147,9.989403496e-07,-4.891428557e-06,0.0589091123,3.22379696e-06,
