Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.15854304,0.2198228569,-134.020963,-134.020963,1.563520372,-0.1527596319,-0.15807145,37.03589891,35.14732026,-11.67577351,inf,-inf,0.3321952692,1.796001705e-05,-13.37841613,0.2143281393,-133.0854888,-133.0854888,1.545591996,-0.1464051569,-0.1565314068,37.50201989,35.63270524,-11.6923827,inf,-inf,0.3281362619,-3.619493819e-05,-15.62747325,0.1654345969,-172.4039928,-172.4039928,1.396456878,-0.1639828677,-0.02186835512,35.91786289,35.88160369,-1.613502621,inf,-inf,0.04496740544,9.125223092e-06,-15.77936733,0.1625667163,-171.6829902,-171.6829902,1.388249952,-0.1608569841,-0.02351526949,36.15002818,36.10792227,-1.744272572,inf,-inf,0.0483071986,-1.106052803e-05,
8000,-15.3974455,0.1698743175,23.02834095,23.02834095,1.409273731,0.1563372826,0.06645252302,68.43189703,67.79992668,9.278710767,-2.144087512e-06,0.0001845940855,0.1368542891,1.796001705e-05,-25.53054572,0.05290207587,-70.57222188,-70.57222188,1.111714057,0.01759620308,-0.04988991149,51.7866096,51.52929705,-5.156013912,3.858478318e-06,-0.0001025756376,0.1000598535,-3.619493819e-05,-29.92612132,0.03189289434,75.8375242,-284.1624758,1.06588712,0.007803311744,0.03092353529,50.78571093,50.68866273,3.138137279,-6.339546718e-06,6.24312575e-05,0.0619100428,9.125223092e-06,-15.78306635,0.1624974995,-168.1049044,-168.1049044,1.388052572,-0.1590081309,-0.03349405397,36.29428171,36.20867483,-2.491335419,7.985423294e-06,-4.956354335e-05,0.06880493226,-1.106052803e-05,
16000,3.005803723,1.413481687,-117.4463201,-117.4463201,nan,-0.6514982734,-1.254384502,31.38812363,-11.60134168,-29.1654449,3.410605933e-07,-0.0002901140452,-2.51397172,1.796001705e-05,-20.0906259,0.09896205494,150.4136312,150.4136312,1.219662347,-0.08605863188,0.04886102943,42.0935697,41.89007122,4.134070982,-2.406147351e-06,4.112236449e-05,0.09868856416,-3.619493819e-05,-14.38761205,0.1908180254,3.330213499,-356.6697865,1.471631923,0.1904957954,0.0110847087,73.52869768,73.50924498,1.691237666,-5.881600287e-06,1.682305216e-05,0.02300714239,9.125223092e-06,-1.536274379,0.8378885989,30.08569073,30.08569073,11.3371952,0.7250054339,0.4200290763,176.8184278,59.10472297,166.6474966,-5.968996923e-08,0.001657673302,2.819529273,-1.106052803e-05,
24000,-6.678209802,0.4635424479,124.0015692,-235.9984308,2.728160769,-0.2592201724,0.3842870063,31.69354118,22.64821404,22.17067778,-2.991093023e-07,0.0001470238733,0.9789150586,2.754991817e-05,-23.64690236,0.06571354284,-79.41371656,280.5862834,1.140671081,0.01207263131,-0.0645950562,51.21687585,50.79112172,-6.590168851,1.006264955e-06,-4.370241452e-05,0.1297504097,-1.718048663e-05,-23.15676893,0.06952829086,120.6014999,-239.3985001,1.149447404,-0.03539434631,0.05984499544,46.59335715,46.25997825,5.563752574,-1.191903463e-06,3.689578018e-05,0.1202714049,6.058166169e-06,-6.171558006,0.4913852315,-49.103536,-49.103536,2.932249167,0.3217070439,-0.3714350867,88.76546871,63.41831303,-62.10817989,1.067726662e-07,-0.0004118676598,0.9793414067,-1.202399793e-07,
32000,-6.299253597,0.4842139757,96.86817731,-263.1318227,2.877576952,-0.05790493763,0.4807392146,45.51001288,28.34748224,35.60311115,-1.396954314e-07,0.0001770753478,1.255953204,1.537525992e-05,-20.14423901,0.0983530992,-147.4576315,212.5423685,1.218163228,-0.08291106256,-0.05290640631,42.36356157,42.12379817,-4.500775054,1.105052332e-06,-2.238501868e-05,0.1068463731,1.130643567e-05,-20.79387252,0.09126544469,33.8108068,-326.1891932,1.200862714,0.07583058972,0.05078487036,58.18230311,57.87950436,5.928184359,-8.389739033e-07,2.948437014e-05,0.1024228598,1.365305823e-05,-5.564240703,0.5269725154,-71.91207077,-71.91207077,3.228084128,0.16361241,-0.5009301461,64.97210804,37.99678092,-52.70312574,9.436996197e-08,-0.000262123843,1.387041861,1.232153944e-05,
40000,-7.518914501,0.420779211,59.15227055,-300.8477294,2.45291474,0.2157580042,0.3612528589,73.4437628,55.19125796,48.45525089,-8.211439429e-08,0.0001927973175,0.8779515577,7.370145494e-06,-14.40538135,0.1904280555,145.762417,145.762417,1.470441341,-0.1574291014,0.1071397329,36.53527165,35.66435286,7.92969165,-5.017690161e-07,3.155124058e-05,0.2223422273,2.555074081e-05,-14.28857188,0.1930062648,-26.64036529,-386.6403653,1.478333986,0.1725164429,-0.08654186963,70.65568017,69.54079793,-12.50210238,3.182563585e-07,-4.974428483e-05,0.1797808302,2.651618376e-05,-7.43351661,0.4249366301,-115.3745679,-115.3745679,2.477877578,-0.1820998467,-0.3839411223,36.34811362,26.5226674,-24.85424466,1.60088292e-07,-9.889189737e-05,0.9370944591,7.082222073e-06,
48000,-12.97928141,0.224406757,53.57458637,-306.4254136,1.578671253,0.1332473107,0.1805645225,64.80646894,60.5744035,23.03519172,-1.439418444e-07,7.637842973e-05,0.3802792993,7.091605355e-06,-10.85251695,0.2866646575,55.01289074,55.01289074,1.803730421,0.1643712569,0.2348589274,68.42241948,60.90933231,31.17179374,-1.063694957e-07,0.0001033571887,0.5117736897,2.501108673e-05,-10.81092416,0.2880406565,-119.6528924,-479.6528924,1.809149171,-0.1425064807,-0.2503184427,38.18731491,33.51775336,-18.2983942,1.812032217e-07,-6.067249765e-05,0.5459314054,2.496818398e-05,-12.51472189,0.2367357821,-114.2089613,-114.2089613,1.620324592,-0.09707722138,-0.2159162884,41.51512249,37.75225857,-17.27056364,1.919872478e-07,-5.726449112e-05,0.4574710043,6.930637717e-06,
56000,-10.09220727,0.3128885255,39.51826959,-320.4817304,1.910735847,0.241369005,0.1990985506,80.14780531,73.32230496,32.36526365,-8.781181534e-08,9.198378027e-05,0.4414108868,5.454082914e-06,-10.94172356,0.2837355949,-8.57964536,-8.57964536,1.792264959,0.2805604352,-0.04232883167,88.89196505,88.51758151,-8.149798368,3.487267325e-07,-2.316215528e-05,0.09206982645,2.363018932e-05,-11.0261987,0.2809894827,175.5003035,-544.4996965,1.78160048,-0.2801234026,0.02204469709,28.12647926,28.0943096,1.344843315,-2.113296415e-06,3.822115379e-06,0.04786888639,2.394186933e-05,-9.877496365,0.3207193638,-129.9390886,-129.9390886,1.944291201,-0.2058931276,-0.2459043113,33.77355283,29.61544808,-16.23508873,1.750561763e-07,-4.614097542e-05,0.5481966267,4.786556434e-06,
64000,-12.12108897,0.2477111476,4.56606069,-355.4339393,1.658553285,0.2469249644,0.01971990438,82.77087197,82.69790183,3.474806376,-7.156646203e-07,8.641134547e-06,0.04201807179,4.55743429e-06,-10.00039408,0.3162134191,-70.44624923,-70.44624923,1.924889221,0.1058337951,-0.2979767344,60.7567956,50.65774121,-33.54372471,7.413595263e-08,-8.341639995e-05,0.6621638452,2.132386504e-05,-10.1742725,0.3099462418,113.1986231,-606.8013769,1.898324915,-0.1220939683,0.2848854783,39.86256483,33.72244799,21.25607152,-1.169922666e-07,5.285951332e-05,0.6303240951,2.110127667e-05,-12.3737212,0.2406101479,-164.4309936,-164.4309936,1.633693345,-0.2317816551,-0.06457946739,31.25028832,30.96068549,-4.244581762,5.858753878e-07,-1.055540889e-05,0.1370958587,4.350784626e-06,
72000,-16.87431537,0.1433125526,5.117739434,-354.8822606,1.334573719,0.1427412364,0.01278386354,66.64765295,66.62495731,1.739168619,-1.271001153e-06,3.844406703e-06,0.02610386091,3.685942146e-06,-10.28933104,0.3058675808,-131.7827392,-131.7827392,1.881294613,-0.2038019729,-0.228078348,33.79895127,30.19150768,-15.19348448,1.454890301e-07,-3.358497442e-05,0.5032370243,2.008281621e-05,-10.51979344,0.2978587261,52.17095869,-667.8290413,1.848429617,0.1826789841,0.2352620018,70.89017096,62.98923396,32.5234184,-6.796595899e-08,7.189253894e-05,0.5163329723,1.989109083e-05,-17.28575748,0.1366822521,-159.1899644,-159.1899644,1.316644138,-0.1277655754,-0.0485591987,38.69493871,38.50682015,-3.810916346,5.800403682e-07,-8.423974642e-06,0.09896730842,3.320563351e-06,
