Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.31780213,0.2158290473,-134.6422876,-134.6422876,1.550464275,-0.151658405,-0.1535640122,37.10148709,35.31441356,-11.37596321,inf,-inf,0.3221337143,-2.454131347e-05,-13.46258339,0.2122613053,-133.8039735,-133.8039735,1.538912984,-0.1469258379,-0.153191579,37.45187661,35.66138156,-11.44154388,inf,-inf,0.3208384919,4.118420633e-08,-16.385229,0.1516137362,-163.2433925,-163.2433925,1.357416763,-0.1451759318,-0.04371125527,37.3443962,37.19578803,-3.32825485,inf,-inf,0.08947934769,-1.650458932e-05,-16.62398006,0.1475030487,-162.8503468,-162.8503468,1.346049446,-0.1409447441,-0.04349400523,37.66752477,37.51947891,-3.33633394,inf,-inf,0.08892271527,-2.455827113e-06,
8000,-19.72999057,0.10315742,-128.792031,-128.792031,1.230045768,-0.06462765017,-0.08040348332,43.9663444,43.39684904,-7.053575954,2.820465536e-06,-0.0001403264349,0.1625365922,-2.454131347e-05,-31.85342025,0.02554635761,-91.43296814,-91.43296814,1.052432166,-0.000638848108,-0.0255383684,49.93619756,49.87110236,-2.548916634,7.80502886e-06,-5.070908522e-05,0.05111009207,4.118420633e-08,-29.61234301,0.03306609045,34.21320359,34.21320359,1.068393693,0.0273440373,0.01859220163,52.81027586,52.77372403,1.964507362,-1.012689912e-05,3.908263218e-05,0.03722510394,-1.650458932e-05,-27.90338561,0.04025600926,56.31019979,56.31019979,1.083889057,0.02232985996,0.03349512854,52.28136782,52.1640712,3.500156706,-5.683850627e-06,6.963340517e-05,0.0670989941,-2.455827113e-06,
16000,11.43795495,3.731622883,-27.03800391,-27.03800391,nan,3.323775904,-1.696326349,80.71836902,-78.07354667,-20.4933259,4.853865103e-07,-0.0002038508823,-0.2624874464,-2.454131347e-05,-16.25424754,0.1539173661,170.4576309,-189.5423691,1.363835304,-0.151787655,0.02551594384,36.82917958,36.77897058,1.922444064,-5.174238425e-06,1.912290472e-05,0.0522701977,4.118420633e-08,-13.63088193,0.2081881008,9.258273634,9.258273634,1.525852418,0.2054760645,0.03349436098,75.82346408,75.63825157,5.29647096,-1.87807769e-06,5.268497089e-05,0.07002370956,-1.650458932e-05,6.169797463,2.034650751,98.60316779,98.60316779,nan,-0.304363426,2.011757089,44.39073094,-27.30961993,34.99602338,-2.842375499e-07,0.0003481118818,-1.281454061,-2.455827113e-06,
24000,-6.754170752,0.4595062918,121.0295938,121.0295938,2.700320595,-0.2368666442,0.3937514763,33.07812802,23.40980621,23.36971387,-2.837628222e-07,0.0001549752284,0.9982873698,-1.73236223e-05,-23.55097079,0.06644334075,-58.97132867,-58.97132867,1.142344527,0.03424934585,-0.05693592748,53.53451826,53.18774628,-6.083444017,1.090082516e-06,-4.03420911e-05,0.1143767962,7.245289337e-06,-22.19716613,0.07765004177,120.3432722,120.3432722,1.16837436,-0.03922721343,0.0670130936,46.24161357,45.82688686,6.179260951,-1.073179465e-06,4.097749687e-05,0.1348392041,3.471377011e-06,-6.22844884,0.488177274,-48.8216758,-48.8216758,2.907602962,0.3214182429,-0.3674334825,88.86859827,63.95531556,-61.70369009,1.074725993e-07,-0.0004091853035,0.9647937713,1.787445482e-05,
32000,-6.739721679,0.4602713218,93.84181392,93.84181392,2.705565557,-0.03083913074,0.4592370169,47.5167853,30.94358116,36.06022282,-1.379246045e-07,0.0001793488347,1.165353895,-3.516849746e-06,-20.47168124,0.09471438373,-150.6278458,-150.6278458,1.209247517,-0.08253906643,-0.04645553787,42.39069266,42.2056162,-3.95686551,1.256952494e-06,-1.967983453e-05,0.09375210851,1.357672414e-05,-21.29971202,0.08610222988,31.35765938,31.35765938,1.188428581,0.07352575775,0.04480576903,57.91883002,57.68422568,5.207780556,-9.550310192e-07,2.590137556e-05,0.09028084358,1.418756247e-05,-5.773311663,0.5144396296,-74.92049854,-74.92049854,3.118952291,0.1338361396,-0.4967252965,61.98726542,36.87912125,-49.82320233,9.982481533e-08,-0.0002478002791,1.3509867,1.705136924e-05,
40000,-7.534478051,0.4200259255,60.22822118,60.22822118,2.448430004,0.2085623951,0.3645867599,72.43467994,54.23294409,48.01635798,-8.286495987e-08,0.0001910510181,0.8853725127,7.09044152e-06,-14.36759834,0.1912582084,144.7776038,-215.2223962,1.472977186,-0.1562425629,0.1103084938,36.63120808,35.70696818,8.176663682,-4.866133342e-07,3.253391108e-05,0.2289935018,2.702623127e-05,-14.25546093,0.1937434163,-26.82431824,-26.82431824,1.480599899,0.172895534,-0.08742794557,70.70650465,69.56775054,-12.63874543,3.148155488e-07,-5.028797023e-05,0.18167535,2.655851903e-05,-7.401207649,0.4265202132,-114.3201164,-114.3201164,2.487481243,-0.1756556641,-0.3886702714,36.80139926,26.67832191,-25.34975597,1.569590485e-07,-0.0001008634742,0.9502005432,7.054399387e-06,
48000,-12.87204635,0.2271944314,54.00531877,54.00531877,1.58797307,0.1335244731,0.1838165519,64.82194452,60.43977392,23.42900383,-1.415223629e-07,7.768420356e-05,0.3876421487,6.978523226e-06,-10.92009517,0.2844429943,53.078337,-306.921663,1.795025391,0.1708713168,0.2274001101,69.36627224,62.17096014,30.76445093,-1.077779021e-07,0.0001020065508,0.494836349,2.49337406e-05,-10.94513682,0.2836241185,-121.4588308,-121.4588308,1.79183045,-0.1480193928,-0.2419357351,37.74458774,33.40246159,-17.57638937,1.886467073e-07,-5.827852606e-05,0.5262004216,2.493651561e-05,-12.36546914,0.2408388489,-114.187329,-114.187329,1.634486758,-0.09867680804,-0.2196957867,41.39992987,37.51907519,-17.50066256,1.894629972e-07,-5.802743653e-05,0.4664470664,6.831794833e-06,
56000,-10.03661326,0.3148975902,38.84548354,38.84548354,1.919271588,0.245254933,0.197510785,80.80523652,74.00300506,32.45060079,-8.758089174e-08,9.222631291e-05,0.4385038252,5.491300535e-06,-10.99153434,0.2821131195,-10.00215037,-370.0021504,1.785954242,0.2778253485,-0.04899885621,88.33259214,87.83613158,-9.352049089,3.038962401e-07,-2.657901501e-05,0.1064715502,2.367609419e-05,-11.06241959,0.2798201729,174.3088432,-185.6911568,1.777084174,-0.2784409078,0.02774869426,28.23448536,28.18344236,1.696979833,-1.674770966e-06,4.822905871e-06,0.0602119433,2.404010183e-05,-9.866453461,0.3211273733,-130.7716117,-130.7716117,1.94606075,-0.2097107721,-0.2431957687,33.50566301,29.45323791,-15.97298438,1.779287131e-07,-4.539606108e-05,0.5423167542,4.832998842e-06,
64000,-12.19342232,0.2456568529,4.042448283,4.042448283,1.651313275,0.2450456824,0.01731770565,82.44463411,82.38868463,3.036830466,-8.188787664e-07,7.551977813e-06,0.03685980035,4.825199605e-06,-10.06296092,0.3139438312,-72.28383337,-432.2838334,1.915213201,0.09553368949,-0.2990552513,59.60470238,49.66643947,-32.95398817,7.546267155e-08,-8.19498455e-05,0.6635061528,2.173430115e-05,-10.17703515,0.3098476756,111.7052538,-248.2947462,1.897910982,-0.1145915712,0.2878790612,40.43860925,34.10813876,21.72362743,-1.144742513e-07,5.402222948e-05,0.6369045107,2.152479886e-05,-12.52596137,0.2364296459,-165.0725965,-165.0725965,1.619274032,-0.2284508515,-0.06090308605,31.46237998,31.20374795,-4.025849991,6.17707066e-07,-1.00114676e-05,0.129018155,4.610324577e-06,
72000,-16.90117857,0.1428700089,6.134928729,6.134928729,1.333368358,0.1420517893,0.01526854945,66.55256159,66.52024787,2.073662657,-1.065981158e-06,4.583800863e-06,0.03117340544,3.813560949e-06,-10.36994141,0.303042074,-133.4770674,-493.4770674,1.869613682,-0.2085123992,-0.2199024284,33.43769185,30.09443966,-14.57408446,1.516723281e-07,-3.221579977e-05,0.4842783128,2.036081385e-05,-10.59670293,0.2952329686,50.41617314,-309.5838269,1.837817195,0.1881243572,0.2275340237,71.7372501,64.20170106,32.0058531,-6.906503363e-08,7.074846846e-05,0.4985203285,2.019031664e-05,-17.30589319,0.1363657611,-158.472666,-158.472666,1.315795171,-0.1268532423,-0.05003874207,38.76806525,38.56805609,-3.932929283,5.620455294e-07,-8.693682447e-06,0.1019737493,3.471013574e-06,
