Time,S11_Impulse Response (Real),S11_Impulse Response (Magnitude),S11_Step Response,S11_Impedance,S22_Impulse Response (Real),S22_Impulse Response (Magnitude),S22_Step Response,S22_Impedance,
0,0.02057732687,-33.73184564,nan,0,-0.03160424943,-29.56179788,nan,0,
2.49500998e-07,0.008047530506,-41.30674618,nan,0,-0.01351911748,-36.17550141,nan,0,
4.99001996e-07,-5.125249552e-05,-60.31406546,nan,0,-0.0006104737486,-59.23535802,nan,0,
7.48502994e-07,0.0002401775241,-66.24985743,nan,0,-0.0008731897804,-61.17656225,nan,0,
9.98003992e-07,0.0003404552062,-69.35852337,nan,0,-7.794299372e-05,-69.31254596,nan,0,
1.24750499e-06,-0.000861478861,-60.62472045,nan,0,0.0005695607954,-62.11180577,nan,0,
1.497005988e-06,-0.002549988294,-51.16440311,nan,0,0.000575254745,-64.53287597,nan,0,
1.746506986e-06,-0.001393940723,-53.36287803,nan,0,-0.0003988056828,-67.24371834,nan,0,
1.996007984e-06,-0.001308814879,-57.62860409,nan,0,0.0001393071629,-63.69297723,nan,0,
2.245508982e-06,-0.0004455425748,-59.52998295,nan,0,0.0002275078738,-67.36164601,nan,0,
2.49500998e-06,-0.0004181309366,-67.31636993,nan,0,0.0009330611278,-59.8115384,nan,0,
2.744510978e-06,-7.370476807e-05,-66.22635681,nan,0,-3.015995162e-05,-89.46891613,nan,0,
2.994011976e-06,-0.0003921322089,-65.11076088,nan,0,0.000664198136,-62.87461365,nan,0,
3.243512974e-06,0.0005552046656,-64.75099843,nan,0,0.0002803986023,-71.01376606,nan,0,
3.493013972e-06,-0.0005978344383,-61.92943546,nan,0,0.001262671593,-57.58705907,nan,0,
3.74251497e-06,0.0005133497173,-65.76236635,nan,0,-0.0003897765951,-67.43276658,nan,0,
3.992015968e-06,-0.0003905317453,-67.88681884,nan,0,4.054501806e-05,-75.59489462,nan,0,
4.241516966e-06,0.0004278536833,-65.64695,nan,0,-0.0008921535237,-60.98955314,nan,0,
4.491017964e-06,-0.0002911197271,-70.33834325,nan,0,0.0005321351946,-65.10636301,nan,0,
4.740518962e-06,0.0008337135008,-61.42116076,nan,0,-0.000554686117,-64.60888319,nan,0,
4.99001996e-06,-0.0005408611764,-65.22626669,nan,0,0.0004280688466,-67.36963877,nan,0,
5.239520958e-06,0.0004929432583,-66.08077107,nan,0,-0.0004843742211,-65.21419055,nan,0,
5.489021956e-06,-0.0005298468593,-64.66628254,nan,0,0.000650195128,-63.7382261,nan,0,
5.738522954e-06,0.0005151402876,-65.75566344,nan,0,-0.0003110898482,-67.89195973,nan,0,
5.988023952e-06,-0.0005993587412,-64.20117099,nan,0,0.0006563812356,-63.65450646,nan,0,
6.23752495e-06,0.0004824111945,-64.6200256,nan,0,-0.0003156404994,-65.21746752,nan,0,
6.487025948e-06,-0.0004180601916,-66.67491329,nan,0,0.0004377823827,-66.60310173,nan,0,
6.736526946e-06,0.0004998946009,-65.78484355,nan,0,-0.0004938616061,-64.53195336,nan,0,
6.986027944e-06,-0.0004857380926,-63.55356051,nan,0,0.0003453325102,-67.38835588,nan,0,
7.235528942e-06,0.0005266999367,-64.13027959,nan,0,-0.0003762309367,-65.76454704,nan,0,
7.48502994e-06,-0.0003108421337,-66.52149816,nan,0,0.000432753194,-64.38944172,nan,0,
7.734530938e-06,0.000332776747,-66.64229778,nan,0,-0.0002428785323,-68.58890608,nan,0,
