Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.31369411,0.2159311485,-133.668197,-133.668197,1.550796395,-0.1490963573,-0.1561939088,37.3005051,35.44617367,-11.61449322,inf,-inf,0.3276656412,1.808726361e-05,-13.57364317,0.2095645609,-132.8125748,-132.8125748,1.530250924,-0.142420562,-0.1537325232,37.7911119,35.97654298,-11.56963672,inf,-inf,0.3215883396,3.099763534e-05,-15.88715266,0.1605618514,-163.3225932,-163.3225932,1.382545996,-0.1538079349,-0.04607849035,36.69461383,36.53152957,-3.455724415,inf,-inf,0.09459566724,-2.033699199e-05,-16.13178497,0.1561028211,-162.7916801,-162.7916801,1.369956969,-0.1491149427,-0.04618251424,37.04808132,36.88316204,-3.491802882,inf,-inf,0.09467200448,-1.027654559e-05,
8000,-15.52463689,0.167404896,19.22483065,19.22483065,1.402127986,0.1580693541,0.05512239551,68.70539775,68.26767367,7.743152616,-2.56928526e-06,0.0001540451267,0.113423414,1.808726361e-05,-21.90623188,0.08029498216,109.5358436,-250.4641564,1.174610295,-0.02685036102,0.07567259922,47.39968429,46.85915127,7.137927796,-2.78713493e-06,0.0001420045615,0.1523272958,3.099763534e-05,-27.05313735,0.04439592739,-47.50519853,-47.50519853,1.092916991,0.02999048385,-0.03273483233,53.08835735,52.97449915,-3.475072056,5.724879244e-06,-6.913436192e-05,0.0655989601,-2.033699199e-05,-15.24685524,0.172845166,-167.8182357,-167.8182357,1.417926992,-0.1689532293,-0.03647269818,35.56353258,35.46342226,-2.666558017,7.460691933e-06,-5.304948618e-05,0.07519178487,-1.027654559e-05,
16000,-5.344094053,0.540499501,-171.4917656,-171.4917656,3.352552401,-0.5345510933,-0.07996773849,15.36698727,14.98915232,-3.38668133,2.937147896e-06,-3.368794215e-05,0.2259421518,1.808726361e-05,-30.14856459,0.03108649589,-12.4264108,-372.4264108,1.064167742,0.03035823849,-0.006689363371,53.13072698,53.12596348,-0.7114452679,1.398165733e-05,-7.076876945e-06,0.01339166805,3.099763534e-05,-22.920991,0.07144148119,174.6456257,174.6456257,1.153876099,-0.07112975266,0.006666597434,43.35964795,43.35575472,0.5810362688,-1.711972983e-05,5.779674643e-06,0.01340159507,-2.033699199e-05,-8.884590122,0.3595592732,-2.795195133,-2.795195133,2.122849495,0.3591314805,-0.01753427075,106.0074005,105.9215269,-4.266039267,2.331714108e-06,-4.24350773e-05,0.04027546988,-1.027654559e-05,
24000,-7.429982701,0.4251095535,117.6408625,-242.3591375,2.478923701,-0.1972202013,0.3765930491,35.32611322,26.00633045,23.90826325,-2.773708777e-07,0.0001585465949,0.9193247502,2.565994876e-05,-20.69566594,0.09230318838,-39.9362107,-399.9362107,1.203378897,0.07077435627,-0.05925258711,57.58767551,57.18068606,-6.834435726,9.703004356e-07,-4.532225955e-05,0.1195234999,2.585496518e-05,-20.51922345,0.09419738091,136.7504993,136.7504993,1.20798655,-0.06861120011,0.06454184525,43.60445322,43.23927687,5.631454152,-1.17757435e-06,3.734474021e-05,0.1302393231,3.118478887e-06,-7.321364128,0.4304590012,-52.40474617,-52.40474617,2.511599699,0.2626142257,-0.3410699637,80.48976671,61.71386126,-51.67206086,1.283373617e-07,-0.000342660996,0.8372845225,-1.914663353e-06,
32000,-6.829872742,0.45551886,96.66719117,-263.3328088,2.673221812,-0.05288665365,0.4524383203,45.79618489,30.17285563,34.45126026,-1.443660387e-07,0.0001713465115,1.141796477,1.276247482e-05,-19.68345893,0.1037115329,-144.4424966,-504.4424966,1.23142445,-0.08437268196,-0.06031030253,42.24541448,41.93483278,-5.113202933,9.726959867e-07,-2.543098506e-05,0.1219321169,2.446291501e-05,-20.5827918,0.09351050668,37.40224259,37.40224259,1.206313493,0.07428389059,0.05679893008,57.99645679,57.61932938,6.603172077,-7.532125338e-07,3.284148363e-05,0.1145999467,2.4858747e-05,-5.802301829,0.5127254897,-72.51616839,-72.51616839,3.104462593,0.1540415319,-0.4890384793,64.1352542,38.60018869,-51.21871011,9.710498295e-08,-0.0002547409654,1.326903102,1.06205204e-05,
40000,-6.070157741,0.497155345,55.64209012,-304.3579099,2.9773715,0.2805749452,0.4104158101,81.17840238,54.87038606,59.82619616,-6.650721311e-08,0.0002380408711,1.090318484,6.971444698e-06,-13.32923503,0.2155451466,163.2323879,-556.7676121,1.549541241,-0.2063807549,0.06218274884,32.94963993,32.67291747,4.261365446,-9.337086031e-07,1.695543437e-05,0.1304250057,2.670938988e-05,-13.8771983,0.2023671825,-23.78960294,-23.78960294,1.507419399,0.1851726261,-0.08163072401,72.53459856,71.50590454,-12.17265801,3.268697415e-07,-4.843346732e-05,0.1702329072,2.610205558e-05,-5.636884875,0.5225835758,-105.3865968,-105.3865968,3.189214905,-0.1386574028,-0.5038528737,40.07083418,23.44241706,-32.49807431,1.224341338e-07,-0.0001293057292,1.386293667,6.869461937e-06,
48000,-13.82448143,0.2035991349,35.72798327,-324.2720167,1.511298126,0.1652814577,0.1188892235,69.46217987,67.41885574,16.72400441,-1.982616065e-07,5.545224937e-05,0.2480612319,6.067014564e-06,-9.810978786,0.3231848996,73.72331377,-646.2766862,1.955016811,0.0905810158,0.3102314602,59.00060719,48.49803238,33.60078131,-9.868008574e-08,0.0001114110508,0.6928277224,2.3910241e-05,-9.887356035,0.3203555101,-103.05028,-103.05028,1.942714948,-0.07233820513,-0.3120814588,43.81830141,35.97247751,-25.02047961,1.325205605e-07,-8.296110435e-05,0.6955450762,2.328035512e-05,-13.50027272,0.2113422682,-129.2397635,-129.2397635,1.535954343,-0.1336881372,-0.1636857852,38.48464661,36.40640202,-12.47565296,2.657759071e-07,-4.136587159e-05,0.3426774486,6.562367251e-06,
56000,-11.02619197,0.2809897006,47.72166279,-312.2783372,1.781601323,0.1890309938,0.2079002049,72.09023028,65.70507149,29.66217931,-9.58140171e-08,8.430147249e-05,0.4514442893,5.088258601e-06,-10.49374437,0.2987533484,6.365669928,-713.6343301,1.852063529,0.2969113936,0.03312382147,92.15744431,91.91460048,6.685862703,-4.250838944e-07,1.900157318e-05,0.07273994195,2.322488984e-05,-10.62384621,0.29431181,-168.8928398,-168.8928398,1.834112896,-0.2887989369,-0.05669757978,27.65241578,27.44174544,-3.406861548,8.342142807e-07,-9.682479566e-06,0.1241488649,2.237825542e-05,-10.54687648,0.2969314343,-122.9632005,-122.9632005,1.844672764,-0.1615604729,-0.2491314719,36.81341816,32.30492052,-17.65275805,1.609976496e-07,-5.017006613e-05,0.5464417732,5.805124978e-06,
64000,-11.11072382,0.2782683477,13.26239511,-346.7376049,1.771113049,0.2708468338,0.06383780935,86.92277388,86.10215831,11.91582789,-2.086968701e-07,2.963223297e-05,0.1383917445,3.495074088e-06,-9.667024468,0.3285857889,-50.31660791,-770.3166079,1.978787114,0.2098167372,-0.2528745884,74.48608605,64.79629757,-36.73713158,6.769162095e-08,-9.135775135e-05,0.5669634371,2.039868263e-05,-9.881536013,0.3205702378,134.7167472,-225.2832528,1.943644967,-0.225554,0.2277952379,32.37962615,28.87091038,14.65983367,-1.696333015e-07,3.645601553e-05,0.5077717841,2.014908368e-05,-11.00669627,0.2816210974,-158.2259549,-158.2259549,1.784046125,-0.2615285476,-0.1044665559,29.45949203,28.729038,-6.519512746,3.81438933e-07,-1.621269813e-05,0.2269311192,3.604368526e-06,
72000,-16.09357526,0.1567910386,-6.396039644,-366.3960396,1.3718913,0.1558151119,-0.01746655956,68.45062907,68.40677354,-2.449888634,9.022799201e-07,-5.415442862e-06,0.03581353873,3.627838538e-06,-9.537658841,0.3335162953,-109.186065,-829.186065,2.000823555,-0.1096057791,-0.3149915751,40.94107766,33.40112129,-23.67566126,9.33653044e-08,-5.233470168e-05,0.7088283371,1.901207655e-05,-9.782163847,0.3242588273,75.08000536,-284.9199946,1.959713098,0.08348692542,0.3133268586,58.22277294,47.69158435,33.39766566,-6.618682105e-08,7.382504969e-05,0.700284256,1.89526175e-05,-16.46286479,0.150264628,-174.4873007,-174.4873007,1.353673939,-0.1495696436,-0.01443537789,36.99148702,36.97536048,-1.092167145,2.023944166e-06,-2.414219441e-06,0.02953770107,3.403285311e-06,
