Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.28195322,0.2167216702,-133.9250559,-133.9250559,1.55337078,-0.1503434776,-0.1560933089,37.20761992,35.3588845,-11.58258467,inf,-inf,0.3275721175,-2.052830869e-05,-13.46973676,0.212086567,-133.3533414,-133.3533414,1.53834992,-0.1455964951,-0.1542153446,37.55459423,35.73709341,-11.54156412,inf,-inf,0.3229575496,7.81775536e-09,-15.81026709,0.1619894182,-162.2959673,-162.2959673,1.386604708,-0.1543176123,-0.04926100031,36.65999557,36.47378397,-3.690305903,inf,-inf,0.1011769414,1.06696307e-05,-16.00820928,0.1583395972,-161.879615,-161.879615,1.376255308,-0.1504867666,-0.04924592496,36.94787979,36.76076605,-3.713744737,inf,-inf,0.101024683,-1.159463846e-05,
8000,-14.30346356,0.1926756452,-4.900701732,-4.900701732,1.477319045,0.1919712712,-0.01646011195,73.74970798,73.70664198,-2.519991064,7.894618425e-06,-5.01336293e-05,0.03418947053,-2.052830869e-05,-16.16765924,0.1554594181,-86.48520713,-86.48520713,1.368151446,0.009530632429,-0.1551669995,50.93939662,48.54373639,-15.43786854,1.288673228e-06,-0.0003071266362,0.3180197837,7.81775536e-09,-21.25683463,0.08652831936,103.9044748,-256.0955252,1.189449375,-0.02079308873,0.08399284203,47.97703262,47.30426482,8.006384285,-2.484813016e-06,0.0001592819544,0.169252906,1.06696307e-05,-13.23753385,0.2178328168,158.5676129,-201.4323871,1.556998098,-0.2027695503,0.07959676829,33.23352555,32.77891482,5.478135109,-3.631594966e-06,0.0001089840352,0.1671237483,-1.159463846e-05,
16000,1.351356147,1.16833613,101.1678692,101.1678692,nan,-0.2262882644,1.14621243,41.1931038,-6.477341493,40.68065692,-2.445187638e-07,0.0004046579774,-6.280455797,-2.052830869e-05,-10.87440016,0.2859433442,-151.3562974,-151.3562974,1.800898197,-0.2509489102,-0.1370702031,30.25537742,28.99093185,-8.655271994,1.14926301e-06,-8.60955826e-05,0.2985510103,7.81775536e-09,-19.68989582,0.1036347035,97.06581223,-262.9341878,1.23123319,-0.01274803659,0.102847651,48.75425627,47.73331719,9.925116355,-1.002223409e-06,9.872695804e-05,0.2079284856,1.06696307e-05,12.39561264,4.166588705,-164.7257689,-164.7257689,nan,-4.01940812,-1.09764284,31.264281,-30.98657023,-4.157851793,2.392385404e-06,-4.135891659e-05,-0.1341823816,-1.159463846e-05,
24000,-7.889716137,0.403194123,120.855703,120.855703,2.351173433,-0.2067892761,0.3461267053,34.46745169,26.56592516,21.96034713,-3.019740956e-07,0.0001456290749,0.8266358875,-4.934035754e-06,-19.68722305,0.1036665982,-62.82156513,-62.82156513,1.231312585,0.0473510803,-0.09222059849,54.92638729,53.99590987,-10.06726072,6.587150315e-07,-6.676059612e-05,0.186444876,7.980782029e-06,-22.18739411,0.07773745075,117.8281926,-242.1718074,1.168579871,-0.03628954026,0.06874722189,46.51404649,46.07530312,6.373614636,-1.040454489e-06,4.226634478e-05,0.1383303897,1.036491179e-05,-6.349523688,0.4814196531,-48.44300515,-48.44300515,2.856682984,0.3193568241,-0.3602445021,88.79740234,64.76970904,-60.74424625,1.091701086e-07,-0.000402822794,0.9378496083,-9.788820617e-06,
32000,-6.165010438,0.4917557855,98.80438689,98.80438689,2.935116117,-0.07526887826,0.4859612624,44.26528767,27.22627143,34.90194603,-1.425018527e-07,0.0001735880385,1.281921622,5.454508287e-06,-20.0312222,0.09964118641,-145.2977381,-145.2977381,1.221336616,-0.08191716829,-0.05672692102,42.45112137,42.17511903,-4.832912214,1.029108693e-06,-2.403693339e-05,0.1145915489,1.524235175e-05,-20.57226089,0.09362394899,37.09949174,-322.9005083,1.206589635,0.07467345804,0.05647405147,58.04208389,57.66890777,6.571193155,-7.568780668e-07,3.268243352e-05,0.1139468981,1.937379812e-05,-5.627635858,0.5231403362,-71.41151206,-71.41151206,3.194106048,0.1667608559,-0.4958494008,65.37400765,38.62793286,-52.74129008,9.430167454e-08,-0.0002623136569,1.365366619,-1.166387636e-06,
40000,-6.963487612,0.4485652431,67.3311543,67.3311543,2.626902321,0.1728790003,0.4139125857,67.23768596,46.68809573,48.38520569,-8.22332678e-08,0.0001925186165,1.03634995,7.266791324e-06,-14.45114688,0.189427338,155.562252,-204.437748,1.467391381,-0.1724567889,0.07836690854,35.3699563,34.91164076,5.675486593,-7.010629859e-07,2.258204364e-05,0.1625671687,2.639044257e-05,-14.2707653,0.1934023447,-15.36709468,-375.3670947,1.479550972,0.1864877768,-0.05125208314,72.84735982,72.43781192,-7.713704524,5.158187697e-07,-3.069185512e-05,0.1064872657,2.604350741e-05,-6.863982781,0.4537335164,-107.1304987,-107.1304987,2.661216751,-0.1336467782,-0.4336042465,39.90981279,26.95300465,-29.43346221,1.351819759e-07,-0.0001171120251,1.092028981,7.274660679e-06,
48000,-13.43715887,0.2128835268,49.38522427,49.38522427,1.540920014,0.1385807896,0.1616006212,65.60538579,62.14091577,21.03742455,-1.576109268e-07,6.975437723e-05,0.3385438449,7.504674331e-06,-10.29924491,0.3055186696,59.96192893,-300.0380711,1.879847035,0.15293511,0.2644853675,66.64910789,57.56769702,33.58666168,-9.872157028e-08,0.0001113642339,0.5834289614,2.512233061e-05,-10.27739775,0.3062880921,-115.319237,-475.319237,1.883041183,-0.1309875895,-0.2768657558,39.16456914,33.41923255,-20.42102768,1.623683212e-07,-6.771057288e-05,0.611056153,2.517564847e-05,-13.06573142,0.2221843313,-118.5860402,-118.5860402,1.571303306,-0.1063102986,-0.195099968,40.71357978,37.66419618,-15.45975111,2.144748617e-07,-5.126032934e-05,0.4104627917,7.397983068e-06,
56000,-10.1552659,0.3106252136,40.92348923,40.92348923,1.901179503,0.2347037474,0.2034752424,79.01139635,72.04114429,32.44802433,-8.758784592e-08,9.221899045e-05,0.4504096187,6.265998493e-06,-10.58131303,0.2957565344,-5.473771614,-365.4737716,1.839926954,0.2944078756,-0.02821223897,91.67347189,91.49872351,-5.657653569,5.023376777e-07,-1.607934878e-05,0.06183314206,2.412138887e-05,-10.69284411,0.2919831533,179.0110503,-540.9889497,1.824791542,-0.2919396602,0.005039504139,27.40348131,27.40181801,0.3019233748,-9.413158412e-06,8.580820988e-07,0.01101837019,2.447684968e-05,-9.872169552,0.3209161123,-129.6108548,-129.6108548,1.94514424,-0.204606471,-0.2472313556,33.86682235,29.65919831,-16.34911654,1.738352374e-07,-4.646504844e-05,0.5512325846,5.850237177e-06,
64000,-11.67663107,0.2607164575,3.940909064,3.940909064,1.705321957,0.2600999834,0.01791842102,85.13704288,85.07417774,3.271139251,-7.602232114e-07,8.134655957e-06,0.03845043628,4.603399843e-06,-9.566960329,0.3323930875,-66.54128703,-426.541287,1.995774853,0.1323217449,-0.304919859,63.7524869,52.58163921,-36.049283,6.898323016e-08,-8.964721224e-05,0.6855868995,2.092267508e-05,-9.728945852,0.326251643,117.3810813,-602.6189187,1.96846735,-0.1500452867,0.2897007878,37.85794816,31.76467675,20.59683349,-1.207368107e-07,5.122012284e-05,0.6484194267,2.14297542e-05,-11.81257188,0.2566678107,-166.7022902,-166.7022902,1.690587101,-0.2497860506,-0.05903637833,30.07294928,29.83555389,-3.771207049,6.594164557e-07,-9.378222551e-06,0.1263997666,4.20600725e-06,
72000,-17.03631017,0.1406644951,-0.1770663884,-0.1770663884,1.327379689,0.1406638234,-0.0004347076642,66.36888981,66.3688637,-0.05886687689,3.755057916e-05,-1.301243673e-07,0.0008869652667,3.8555236e-06,-9.734284094,0.3260511943,-128.5341398,-488.5341398,1.967584456,-0.2031236482,-0.255049338,34.01593823,29.54238449,-16.86213428,1.310916687e-07,-3.72735003e-05,0.5707777002,1.985571231e-05,-9.982314451,0.3168723009,55.81611071,-664.1838893,1.927710299,0.1780349536,0.2621289957,69.94180314,60.42898294,35.21638605,-6.276865881e-08,7.784530442e-05,0.5827731056,2.007420973e-05,-17.54934046,0.1325967798,-167.3157891,-167.3157891,1.305732736,-0.1293607673,-0.02911525177,38.554402,38.48685441,-2.281217056,9.689938603e-07,-5.042596815e-06,0.05927262934,3.495052207e-06,
