Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.32132285,0.2157415813,-133.5889657,-133.5889657,1.550179829,-0.1487495198,-0.1562626324,37.3265125,35.46967013,-11.62630793,inf,-inf,0.3277816761,-2.551459226e-05,-13.49339814,0.2115096044,-132.6185327,-132.6185327,1.536492532,-0.1432161205,-0.1556452877,37.73767791,35.88064353,-11.69238014,inf,-inf,0.3258687412,1.413346717e-06,-15.8176963,0.1618509247,-160.5057044,-160.5057044,1.386210352,-0.1525727752,-0.05401175877,36.79663025,36.57230113,-4.056943167,inf,-inf,0.1109293931,1.159029552e-05,-16.05519377,0.157485405,-160.0743763,-160.0743763,1.373846117,-0.1480576686,-0.05367103076,37.13663491,36.91368779,-4.063164541,inf,-inf,0.1100720298,-4.497504932e-06,
8000,-30.29509774,0.03056645778,-146.1701066,-146.1701066,1.06306045,-0.02539137662,-0.01701723639,47.52443763,47.49688524,-1.618043199,1.229532555e-05,-3.218994667e-05,0.03406630121,-2.551459226e-05,-24.0021025,0.06308046336,-65.12608912,-65.12608912,1.134655028,0.02653307831,-0.05722884424,52.71648134,52.37181884,-6.018305035,3.305642996e-06,-0.0001197303744,0.1149149517,1.413346717e-06,-29.11428982,0.03501752996,139.9292188,-220.0707812,1.07257651,-0.02679715716,0.02254195583,47.39151081,47.34330311,2.137041794,-9.309302206e-06,4.251509564e-05,0.04513926266,1.159029552e-05,-24.57771584,0.05903563082,-12.69191301,-12.69191301,1.125478993,0.05759312849,-0.01297063052,56.11018621,56.09118393,-1.46016502,1.36247394e-05,-2.904906009e-05,0.02603198788,-4.497504932e-06,
16000,4.392203681,1.658097956,81.53508889,81.53508889,nan,0.2440781438,1.640034967,56.99513968,-26.82026579,50.29034987,-1.977950833e-07,0.0005002473608,-1.875087677,-2.551459226e-05,-14.59868678,0.1862368687,-159.8746283,-159.8746283,1.457717637,-0.1748656144,-0.06407954556,35.16957833,34.86366262,-4.628635708,2.149053106e-06,-4.604189079e-05,0.1327638968,1.413346717e-06,-16.60586199,0.1478110494,89.06735503,-270.932645,1.346897362,0.002405921436,0.1477914675,50.23600503,48.0883489,14.53158287,-6.84521709e-07,0.0001445483278,0.3021851073,1.159029552e-05,8.856876045,2.772322835,161.0275588,161.0275588,nan,-2.621716568,0.9013191108,24.85614293,-23.99911885,6.470713718,-1.537262252e-06,6.43653796e-05,-0.2696229707,-4.497504932e-06,
24000,-7.506332854,0.4213891579,123.0031528,123.0031528,2.456554656,-0.2295244307,0.353394055,33.12957034,25.12594071,21.59295103,-3.071120734e-07,0.0001431927039,0.8593887602,-1.544401903e-05,-23.20337651,0.06915620843,-73.56081361,-73.56081361,1.148588214,0.01957103381,-0.06632914744,51.98724956,51.53146564,-6.868927568,9.654281395e-07,-4.555099067e-05,0.1332957928,9.255827477e-06,-23.16730527,0.06944400131,127.5623848,-232.4376152,1.149252708,-0.04233479145,0.05504756807,45.95025941,45.67162875,5.052590146,-1.312486422e-06,3.350602905e-05,0.1106286394,1.248538124e-05,-6.549471294,0.4704640418,-51.83325411,-51.83325411,2.776891765,0.2907242825,-0.369886207,83.92474647,60.84375457,-57.80484928,1.147214472e-07,-0.0003833303124,0.9500539488,1.478162464e-05,
32000,-6.535390255,0.4712273482,99.23453316,99.23453316,2.782343873,-0.07562073778,0.465120111,44.15143109,28.32398827,33.86887296,-1.46848464e-07,0.0001684499546,1.195766381,4.264096702e-06,-20.848603,0.0906921818,-148.7533632,-148.7533632,1.199475205,-0.07753658434,-0.04704412745,42.81911143,42.62771547,-4.044029795,1.229860368e-06,-2.011335412e-05,0.09486855559,1.425618107e-05,-20.68129938,0.09245598526,38.77745708,-321.2225429,1.203749865,0.07207724757,0.05790491856,57.73947978,57.34956128,6.698906334,-7.424483526e-07,3.331762676e-05,0.1168083275,1.919753826e-05,-6.385845649,0.4794106942,-75.73963471,-75.73963471,2.841800009,0.11809258,-0.4646383069,60.73280213,38.75438081,-46.76078724,1.063624517e-07,-0.000232569076,1.206593584,2.134183162e-05,
40000,-6.940636288,0.4497469073,67.37404531,67.37404531,2.634691066,0.1730237035,0.4151326037,67.23670192,46.58400754,48.4840626,-8.206559773e-08,0.0001929119556,1.040787711,7.4470553e-06,-14.43987973,0.1896732184,156.0293626,-203.9706374,1.468140071,-0.1733146203,0.07705823889,35.30528837,34.86259458,5.573408848,-7.139030503e-07,2.21758892e-05,0.1598678732,2.550632959e-05,-14.23040359,0.1943031406,-14.715322,-374.715322,1.482323192,0.1879299701,-0.04935622346,73.07035591,72.68887642,-7.456819458,5.335885627e-07,-2.966974191e-05,0.1025854274,2.678056221e-05,-6.842640986,0.4548497399,-107.1637111,-107.1637111,2.668713282,-0.1342275023,-0.4345932161,39.87724643,26.87888708,-29.45709103,1.350735405e-07,-0.0001172060412,1.095919297,6.852841686e-06,
48000,-13.66348868,0.2074080297,47.94665011,47.94665011,1.523366467,0.1389265197,0.154004912,65.69354007,62.5343452,20.12701857,-1.647401461e-07,6.673571866e-05,0.3218554302,7.494168778e-06,-10.12542387,0.3116942614,60.04127613,-299.9587239,1.905685494,0.1556526278,0.2700473515,66.93800283,57.4441,34.36381233,-9.64889445e-08,0.0001139410541,0.598213086,2.488648474e-05,-10.21034179,0.3086618185,-116.2383425,-476.2383425,1.892940175,-0.1364613041,-0.2768581418,38.76361462,33.06283325,-20.23528789,1.638587006e-07,-6.709471027e-05,0.612025223,2.522376402e-05,-13.23114171,0.2179931839,-118.6295881,-118.6295881,1.557522465,-0.1044503862,-0.1913403905,40.84933084,37.90442713,-15.22899319,2.177247004e-07,-5.049519886e-05,0.4017734694,7.102140129e-06,
56000,-10.17341467,0.3099768541,41.40949799,41.40949799,1.898453497,0.2324830847,0.2050299134,78.63626389,71.61198297,32.48670334,-8.748356291e-08,9.232891823e-05,0.4536489843,6.22504326e-06,-10.52745926,0.2975959639,-5.249279351,-365.2492794,1.847364048,0.2963478697,-0.02722678503,92.06709791,91.90322262,-5.490736645,5.176086086e-07,-1.560496211e-05,0.05974476725,2.409577622e-05,-10.62243398,0.2943596656,179.4301887,-540.5698113,1.834305102,-0.2943451089,0.002927383095,27.25931259,27.25875255,0.1747338979,-1.626503265e-05,4.966029211e-07,0.006410194215,2.439442311e-05,-9.906432787,0.3196526879,-129.0691977,-129.0691977,1.939675022,-0.2014638276,-0.2481736631,34.08025446,29.825888,-16.48878858,1.723627265e-07,-4.686200371e-05,0.5528347916,5.86122114e-06,
64000,-11.64350716,0.2617126062,4.300776418,4.300776418,1.708972165,0.2609756542,0.0196264145,85.29379967,85.21817218,3.59101552,-6.925049396e-07,8.93012298e-06,0.0421390817,4.060205721e-06,-9.469573104,0.3361408894,-66.47942245,-426.4794225,2.012687433,0.1341465688,-0.3082132307,63.93826529,52.50454983,-36.48799823,6.81538069e-08,-9.073820753e-05,0.6949492634,2.071550729e-05,-9.65589316,0.3290071544,118.4824998,-601.5175002,1.980657712,-0.1569003256,0.289185054,37.37188988,31.35461396,20.33583872,-1.222863743e-07,5.057108209e-05,0.6485756369,2.053004953e-05,-11.78563578,0.2574650072,-167.0577093,-167.0577093,1.693475754,-0.2509244035,-0.05766431882,29.99761092,29.77137036,-3.677249976,6.762651443e-07,-9.14457048e-06,0.1235163156,4.04154716e-06,
72000,-17.16269069,0.138632631,-0.4436407869,-0.4436407869,1.321889674,0.1386284752,-0.001073420686,66.09390166,66.09374332,-0.1446732588,1.527915621e-05,-3.19798115e-07,0.002188910048,3.674752693e-06,-9.662241927,0.3287667615,-127.6894657,-487.6894657,1.979590231,-0.2010019345,-0.2601649588,34.18979345,29.53173515,-17.22842404,1.283045574e-07,-3.808317844e-05,0.5833867855,1.975635332e-05,-9.88736227,0.3203552802,56.64456407,-663.3554359,1.942713953,0.1761413401,0.267585003,69.6237884,59.79734012,35.66160437,-6.19850217e-08,7.882945297e-05,0.5963744257,1.968941009e-05,-17.78013242,0.1291199589,-167.3512349,-167.3512349,1.296527542,-0.1259863136,-0.02827388493,38.81909219,38.7550636,-2.228668701,9.918411471e-07,-4.926439448e-06,0.05750651641,3.426117738e-06,
