Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.29431593,0.2164134277,-133.7602965,-133.7602965,1.552366351,-0.1496808018,-0.1563023649,37.25749053,35.40216145,-11.610666,inf,-inf,0.3279648906,-2.0615971e-05,-13.56681253,0.2097294286,-132.9464494,-132.9464494,1.530778789,-0.1428917038,-0.1535200123,37.75500407,35.94658028,-11.54485593,inf,-inf,0.3211670162,-6.977781342e-06,-16.20343886,0.1548203544,-173.6757535,-173.6757535,1.366360821,-0.1538781841,-0.01705422469,36.66770292,36.64533358,-1.280610906,inf,-inf,0.03494608402,-2.11702996e-05,-16.35137359,0.1522058415,-173.2924814,-173.2924814,1.3590632,-0.1511640429,-0.01777780418,36.87228082,36.84787947,-1.34122031,inf,-inf,0.03639884655,-1.251399273e-05,
8000,-13.80781507,0.2039901731,-3.030436364,-3.030436364,1.512531796,0.2037049117,-0.01078423335,75.5776885,75.55855676,-1.700440948,1.16995347e-05,-3.382919779e-05,0.02250494214,-2.0615971e-05,-18.6164206,0.117267852,101.0605824,-258.9394176,1.265692945,-0.02249746492,0.1150895876,47.82790524,46.57621462,10.87036114,-1.830147832e-06,0.0002162589637,0.2333886778,-6.977781342e-06,-21.19168306,0.08717979574,-44.75508701,-44.75508701,1.191011977,0.06190836647,-0.06138135666,56.57289438,56.14494891,-6.945292692,2.864439091e-06,-0.0001381722079,0.1237028945,-2.11702996e-05,-12.96442681,0.2247908656,158.2264343,-201.7735657,1.57994896,-0.2087536254,0.08338379418,32.833056,32.33802353,5.679947231,-3.502562098e-06,0.0001129989598,0.1756429927,-1.251399273e-05,
16000,-13.58311201,0.2093362305,156.7092802,156.7092802,1.52952023,-0.1922775123,0.08277086237,33.96871953,33.47080482,5.794750321,-1.716585425e-06,5.764144735e-05,0.1731285027,-2.0615971e-05,-30.11111082,0.03122083104,94.6991883,-265.3008117,1.064453969,-0.002557747523,0.0311158837,49.74512393,49.64888956,3.092752778,-3.216288096e-06,3.076418077e-05,0.0622924864,-6.977781342e-06,-30.64423611,0.0293621731,-91.09834731,-91.09834731,1.060500781,-0.0005628318337,-0.02935677825,49.94379689,49.85778579,-2.929853859,3.395112665e-06,-2.914379527e-05,0.05876421933,-2.11702996e-05,-14.75420311,0.1829320682,-26.28411112,-26.28411112,1.447776889,0.1640185873,-0.08100644787,69.46291559,68.50715266,-11.48332168,8.662287983e-07,-0.0001142267131,0.1676222298,-1.251399273e-05,
24000,-7.823168918,0.4062950714,119.8777102,119.8777102,2.368676768,-0.2023960736,0.3522946415,34.79575406,26.59218495,22.4410383,-2.955057548e-07,0.0001488167572,0.843895992,-1.811975649e-06,-20.44829744,0.09496971348,-42.45499882,-42.45499882,1.209870796,0.07006938877,-0.06410559442,57.50159133,57.0262993,-7.377953206,8.988205504e-07,-4.892657178e-05,0.1293780816,2.979875961e-05,-21.25197817,0.08657671266,134.1584464,134.1584464,1.189565372,-0.06031323245,0.062111522,44.3324491,43.9892352,5.505745162,-1.204461116e-06,3.651110658e-05,0.1251611931,-5.549327841e-06,-6.881491711,0.4528198061,-50.27569813,-50.27569813,2.655103058,0.289394466,-0.3482766427,84.38612925,63.46870535,-55.61242893,1.192441346e-07,-0.0003687913734,0.8762181081,2.045255382e-05,
32000,-6.342044092,0.4818343919,101.6556127,101.6556127,2.859769866,-0.09734434064,0.4718987821,42.63530215,26.90661144,33.07269645,-1.503836247e-07,0.0001644900975,1.229166167,1.026084109e-05,-19.85019635,0.1017396368,-140.7086075,-140.7086075,1.22652594,-0.07873990174,-0.06442811158,42.72890484,42.37125287,-5.516904841,9.015185352e-07,-2.743883363e-05,0.1302039583,3.238630192e-05,-20.1663449,0.09810310544,41.71979398,41.71979398,1.217548383,0.07322497417,0.06528646457,57.86468716,57.36824034,7.563532274,-6.575752957e-07,3.76179234e-05,0.1318418036,6.528992585e-06,-5.842409039,0.5103634306,-68.83991985,-68.83991985,3.084662227,0.1842283892,-0.4759524471,67.56706409,41.45277568,-53.35705705,9.321338631e-08,-0.0002653762306,1.287176942,8.965403249e-06,
40000,-7.358619276,0.4286166486,50.58884671,50.58884671,2.500276995,0.2721205334,0.3311535094,82.19123793,63.82522102,51.78552649,-7.683369943e-08,0.000206048063,0.8113646245,6.91937051e-06,-14.27663902,0.1932716031,149.6623419,-210.3376581,1.479149126,-0.1668057163,0.09762051813,35.82313992,35.10833045,7.120567889,-5.5878599e-07,2.833183943e-05,0.2028170465,2.665963835e-05,-15.36930322,0.1704256028,-31.25383674,-31.25383674,1.410874789,0.1456929502,-0.08842200159,66.89597787,65.81327772,-11.98683989,3.319368251e-07,-4.769412053e-05,0.1821340664,2.604618767e-05,-6.257527717,0.4865456725,-115.0124362,-115.0124362,2.895185789,-0.2057187934,-0.4409154902,35.38122062,23.15525578,-26.75191399,1.487322955e-07,-0.0001064424837,1.155327941,6.720244113e-06,
48000,-13.73602956,0.2056830586,43.59760016,43.59760016,1.517886621,0.1489558244,0.1418368181,67.08975384,64.3271335,19.05400131,-1.740174112e-07,6.317788531e-05,0.2962047316,6.066624007e-06,-10.29047045,0.3058274598,72.27777029,-287.7222297,1.881128083,0.09309469015,0.2913139437,59.38027037,49.95197561,32.10633336,-1.032733307e-07,0.0001064558679,0.6427440149,2.359870711e-05,-10.28137926,0.3061477254,-102.409699,-102.409699,1.882457943,-0.06579134643,-0.2989948637,44.30646993,36.98142589,-24.40158635,1.358816567e-07,-8.090902266e-05,0.6598335723,2.334524454e-05,-13.52776479,0.2106743975,-123.0175488,-123.0175488,1.5338086,-0.1147956116,-0.1766512647,39.98647033,37.50530248,-13.86614926,2.39123921e-07,-4.59763791e-05,0.3697117033,6.096009674e-06,
56000,-10.86120823,0.2863779583,49.2677811,49.2677811,1.802604016,0.1868686682,0.2170079165,71.68237709,64.80446626,30.63893501,-9.275950858e-08,8.707746355e-05,0.4727904847,4.612031643e-06,-10.8228371,0.2876458715,7.153020054,-352.8469799,1.807592348,0.2854071626,0.03581757831,89.86192947,89.58913703,6.996634426,-4.062028087e-07,1.988480275e-05,0.07809690614,2.214215957e-05,-10.92630202,0.2842398067,-168.8419095,-168.8419095,1.794231949,-0.2788668124,-0.05500516955,28.25000581,28.04983847,-3.356991171,8.466070985e-07,-9.540745336e-06,0.1196795188,2.186368754e-05,-10.4825929,0.2991371523,-119.9583989,-119.9583989,1.853625365,-0.149380439,-0.2591689031,37.73540971,32.79383958,-18.66883049,1.522351685e-07,-5.305779739e-05,0.5692785819,4.696069846e-06,
64000,-11.2211513,0.2747529949,14.95675984,14.95675984,1.757681157,0.2654446045,0.07091100143,85.87269965,84.87980107,13.02074946,-1.90987162e-07,3.237994748e-05,0.1534022146,3.579705004e-06,-9.962291394,0.3176036101,-49.27532896,-409.275329,1.930847862,0.2072124683,-0.2406970007,74.28743137,65.49142135,-35.06417244,7.092127983e-08,-8.719744328e-05,0.5354009994,2.004362422e-05,-10.16235606,0.3103717586,134.342309,-225.657691,1.90011325,-0.2169323496,0.2219706833,32.89867009,29.52790912,14.50603588,-1.714318099e-07,3.60735518e-05,0.4912652577,1.999617463e-05,-11.25203759,0.2737777315,-154.1494778,-154.1494778,1.753977793,-0.2463820654,-0.1193738837,30.4697151,29.50293137,-7.614497952,3.265869925e-07,-1.893570294e-05,0.2580929283,3.394176354e-06,
72000,-16.31794517,0.1527927479,-1.503988783,-1.503988783,1.36069745,0.1527401108,-0.004010281242,68.02718909,68.02489528,-0.5586397157,3.956906855e-06,-1.234864891e-06,0.008212283362,3.430688825e-06,-9.861095821,0.3213255125,-108.4082063,-468.4082063,1.946920854,-0.101469757,-0.3048835408,41.51098784,34.32694287,-23.34144606,9.470215833e-08,-5.159592389e-05,0.6799745072,1.893141331e-05,-10.10769155,0.3123312381,75.53305869,-284.4669413,1.908376984,0.07802701395,0.3024278217,57.69536358,47.92630322,32.1220242,-6.881525606e-08,7.100526297e-05,0.6702378871,1.883182374e-05,-16.7416342,0.1455185271,-167.0698775,-167.0698775,1.340600778,-0.141828714,-0.03256159707,37.5905692,37.5076468,-2.495460747,8.85802481e-07,-5.516179349e-06,0.06653205306,3.148193509e-06,
