Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.16484599,0.2196633994,-132.5602846,-132.5602846,1.562996531,-0.1485727605,-0.1617966127,37.35901765,35.37051205,-12.02593353,inf,-inf,0.3399988531,-2.037436727e-05,-13.41651812,0.213390015,-131.6721496,-131.6721496,1.54255608,-0.1418760537,-0.159394115,37.85090363,35.90136705,-11.99094449,inf,-inf,0.3339968775,5.095758162e-06,-15.20139314,0.1737522123,-170.9590005,-170.9590005,1.420581368,-0.1715935403,-0.02730362973,35.36342914,35.30750227,-1.988065293,inf,-inf,0.05630716322,-2.123410218e-05,-15.27758102,0.1722348174,-170.0232598,-170.0232598,1.416144146,-0.1696303111,-0.02983940141,35.50845861,35.44149042,-2.179768176,inf,-inf,0.06150328753,-1.261182994e-05,
8000,-13.39319948,0.2139636638,-13.40298228,-13.40298228,1.544411636,0.2081361097,-0.04959646418,76.19926937,75.79087176,-7.878604571,2.525113135e-06,-0.0001567398578,0.1039518927,-2.037436727e-05,-19.71436256,0.1033431921,82.87578331,82.87578331,1.230507796,0.0128167142,0.1025453421,51.28462536,50.21693383,10.41020438,-1.911044891e-06,0.0002071044356,0.2073046596,5.095758162e-06,-19.96570886,0.1003955716,-57.79498721,-57.79498721,1.223199372,0.05350585073,-0.08494936574,55.61016097,54.80878523,-9.406756329,2.114902012e-06,-0.000187141471,0.1716286228,-2.123410218e-05,-13.09844308,0.2213491435,140.1656101,-219.8343899,1.568545303,-0.1699738258,0.1417897805,35.72444843,34.23482791,10.20846577,-1.948810755e-06,0.0002030909736,0.298189487,-1.261182994e-05,
16000,-5.119974214,0.5546273595,116.6941236,116.6941236,3.490621601,-0.2491537896,0.4955137708,33.47161632,19.16997547,27.43831517,-3.62528963e-07,0.0002729339681,1.431317177,-2.037436727e-05,-19.36749488,0.1075536754,165.6938781,165.6938781,1.241031135,-0.1042183643,0.02657678729,40.56789714,40.50936654,2.178417114,-4.566243939e-06,2.166911574e-05,0.05377564006,5.095758162e-06,-28.79126928,0.03634431902,-69.67343938,-69.67343938,1.075430093,0.01262494033,-0.03408108576,51.27713412,51.1581156,-3.491660417,2.848840596e-06,-3.473218844e-05,0.06825232666,-2.123410218e-05,5.865924984,1.964700018,-95.73710578,-95.73710578,nan,-0.196399557,-1.954858915,46.10974126,-27.22378075,-37.21523883,2.672879244e-07,-0.0003701868261,-1.367012142,-1.261182994e-05,
24000,-7.523947448,0.4205354655,115.7565595,115.7565595,2.451462309,-0.1827430014,0.3787546346,36.2650585,26.68516715,24.55720509,-2.700411524e-07,0.0001628500241,0.9202567463,-5.216934448e-06,-19.78057216,0.1025584366,-39.1460366,-39.1460366,1.228557359,0.07953810992,-0.06474505381,58.6016867,58.10623342,-7.604164796,8.720820945e-07,-5.042668397e-05,0.1308665929,2.936139835e-05,-20.60859348,0.09323314323,136.4004671,136.4004671,1.205638622,-0.06751734303,0.06429484728,43.69980109,43.33671803,5.621519941,-1.17965533e-06,3.727886193e-05,0.1297172513,-7.749461636e-06,-6.528875093,0.4715809417,-51.37232854,-51.37232854,2.784874842,0.2943876877,-0.3684080264,84.5350428,61.36325791,-58.143994,1.140522951e-07,-0.0003855793357,0.9475375979,-9.117055646e-06,
32000,-6.731568185,0.4607035839,96.25083319,96.25083319,2.708535678,-0.05016201909,0.4579645883,46.01993158,30.00796564,34.89063056,-1.425480678e-07,0.0001735317601,1.162712294,7.204162407e-06,-19.54749421,0.1053477561,-144.0401572,-144.0401572,1.235505487,-0.08527150357,-0.0618621079,42.17065092,41.8444231,-5.235270246,9.500162814e-07,-2.603809807e-05,0.1251127357,3.636507028e-05,-20.37502121,0.09577428961,37.71434371,37.71434371,1.21183713,0.07576420707,0.05858753687,58.16699189,57.76446512,6.831216257,-7.280682948e-07,3.397568233e-05,0.1182598375,6.935629905e-06,-5.813346373,0.5120739479,-72.64393939,-72.64393939,3.098981785,0.1527562211,-0.4887589027,64.00536798,38.55830737,-51.08761164,9.735416889e-08,-0.0002540889351,1.324944354,4.059469689e-06,
40000,-6.4819162,0.4741373739,71.94251895,71.94251895,2.803274659,0.1469688219,0.4507842219,63.86576004,41.63819394,48.4261924,-8.216366763e-08,0.0001926816974,1.163023364,6.8731968e-06,-14.30947196,0.1925424093,174.9386648,-185.0613352,1.476910271,-0.1917916531,0.01698649972,33.91132729,33.89024148,1.195680101,-3.327707449e-06,4.757459959e-06,0.03528095547,2.665603841e-05,-13.94168384,0.200870337,0.1033687935,0.1033687935,1.502722765,0.2008700101,0.000362395159,75.13608276,75.13606133,0.05674759227,-7.011528451e-05,2.257914955e-07,0.0007552643999,2.598023366e-05,-6.562029533,0.4697843266,-100.0953718,-100.0953718,2.772049942,-0.08234717928,-0.4625108168,43.65322006,28.12571716,-33.38484171,1.191820411e-07,-0.0001328340646,1.186986327,6.903514401e-06,
48000,-13.68541221,0.2068851839,34.86120517,34.86120517,1.521702986,0.1697573797,0.118253589,70.09830246,68.05179835,16.81442088,-1.97195491e-07,5.575204578e-05,0.2470826824,6.590874551e-06,-9.821624491,0.3227890364,74.99451537,-285.0054846,1.953289459,0.08357379588,0.3117822681,58.2399049,47.79957607,33.27291767,-9.96524565e-08,0.0001103239441,0.6960923173,2.419344029e-05,-9.837967713,0.3221822531,-101.3979609,-101.3979609,1.95064567,-0.06367044712,-0.3158282419,44.5290285,36.39703537,-25.6532687,1.292516763e-07,-8.505926084e-05,0.7048175336,2.403546429e-05,-13.46952299,0.2120917867,-129.8319477,-129.8319477,1.538366736,-0.1358528465,-0.1628709001,38.31740377,36.26586652,-12.36973554,2.680516467e-07,-4.101467825e-05,0.3410847921,6.599301102e-06,
56000,-11.10251833,0.2785313495,47.4773396,47.4773396,1.772123222,0.1882542551,0.2052804133,72.00859192,65.78649102,29.28096498,-9.70614376e-08,8.321804134e-05,0.4450908465,6.162555394e-06,-10.49209472,0.2988100939,7.489673946,-352.5103261,1.852294339,0.2962607565,0.03894915119,91.99885546,91.66414393,7.840543513,-3.624815742e-07,2.228323672e-05,0.08553555596,2.38922872e-05,-10.58563512,0.2956094028,-168.1587454,-168.1587454,1.839333756,-0.2893188028,-0.06065928943,27.62998406,27.38903789,-3.640964545,7.805768279e-07,-1.034781259e-05,0.132935102,2.393090426e-05,-10.61765098,0.2945218033,-122.1889318,-122.1889318,1.834956501,-0.1568955349,-0.2492526505,37.14491937,32.60387829,-17.79697041,1.596930539e-07,-5.057992523e-05,0.5458543997,6.008596559e-06,
64000,-11.13206316,0.2775855417,13.57482934,13.57482934,1.768493871,0.2698309696,0.06515351745,86.72440189,85.87275407,12.12402538,-2.051130634e-07,3.014997764e-05,0.1411859385,4.059325407e-06,-9.706753366,0.3270862831,-48.70120197,-408.701202,1.972149252,0.2158723374,-0.2457327218,75.47826439,66.12564095,-36.39186727,6.833383864e-08,-9.049914945e-05,0.550344265,2.019228815e-05,-9.910968995,0.3194857927,135.7347151,-224.2652849,1.938954071,-0.2287888135,0.2229951806,32.1414809,28.78625076,14.29778171,-1.73928798e-07,3.555566616e-05,0.4966878747,2.071307136e-05,-11.01347702,0.2814013321,-156.6270953,-156.6270953,1.783194694,-0.2583101958,-0.1116358026,29.6870245,28.8510212,-6.995569983,3.554815393e-07,-1.739655535e-05,0.2424721792,3.622659489e-06,
72000,-16.00106853,0.1584698233,-6.155090799,-6.155090799,1.376623032,0.1575562939,-0.01699114931,68.6957235,68.65402688,-2.393119293,9.236837156e-07,-5.289955068e-06,0.03485766825,3.923621687e-06,-9.580010919,0.3318940403,-107.2624123,-467.2624123,1.993537134,-0.09848904483,-0.3169440992,41.79145237,34.03812777,-24.24729571,9.11642002e-08,-5.359829124e-05,0.7123569157,1.888262459e-05,-9.81869279,0.322898004,76.93200948,-283.0679905,1.953764738,0.07300954423,0.3145357332,57.11313089,46.73845328,32.82417866,-6.734320282e-08,7.255736509e-05,0.7022949274,1.916036745e-05,-16.33350014,0.1525193665,-173.2215885,-173.2215885,1.359935934,-0.1514532639,-0.0180018335,36.85056044,36.8255507,-1.357431653,1.628432132e-06,-3.000582742e-06,0.03686113655,3.442609506e-06,
