Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.54267877,0.2103129723,-133.6158617,-133.6158617,1.532648923,-0.1450780937,-0.1522625793,37.58688702,35.81299608,-11.41066988,inf,-inf,0.3186181312,-2.008312132e-05,-13.77525681,0.2047562465,-132.7618428,-132.7618428,1.514952166,-0.1390197679,-0.1503283893,38.03671568,36.29168686,-11.38881928,inf,-inf,0.313813445,3.15282856e-05,-16.33023197,0.1525767646,-173.722967,-173.722967,1.360095778,-0.1516620459,-0.01668211389,36.83428486,36.81281328,-1.257505397,inf,-inf,0.03415944843,-2.105783195e-05,-16.43720891,0.1507091271,-173.024086,-173.024086,1.354905797,-0.1495934719,-0.01830393788,36.99114999,36.96522515,-1.384668683,inf,-inf,0.03745868387,-1.147162506e-05,
8000,-15.10674095,0.1756559853,8.760740731,8.760740731,1.426171555,0.1736066027,0.02675392825,70.98899926,70.88104814,3.913442313,-5.083598095e-06,7.785546108e-05,0.05521140581,-2.008312132e-05,-19.63576977,0.1042825186,111.9938514,-248.0061486,1.232846898,-0.03905454284,0.09669325912,46.27490825,45.41504836,8.879218188,-2.240554007e-06,0.0001766464332,0.1955126882,3.15282856e-05,-20.99824024,0.08914315233,-42.95305225,-42.95305225,1.195734714,0.06524496793,-0.06074204284,56.95234151,56.53006297,-6.922512773,2.873865104e-06,-0.0001377190158,0.122457192,-2.105783195e-05,-13.99617776,0.1996140528,178.6559072,-181.3440928,1.498794496,-0.1995591297,0.00468228575,33.36427723,33.36269046,0.325392828,-6.113954019e-05,6.473484629e-06,0.009753195068,-1.147162506e-05,
16000,11.34379154,3.691386989,-35.14742098,-35.14742098,nan,3.018349441,-2.125065778,77.54961074,-73.49748849,-24.73987291,4.020709395e-07,-0.0002460920665,-0.3366084123,-2.008312132e-05,-12.45802888,0.238286016,45.00039377,-314.9996062,1.625657454,0.1684924998,0.1684948157,69.57614076,65.52000769,23.40871538,-4.249350629e-07,0.0002328507978,0.3572758339,3.15282856e-05,-9.636068845,0.3297589243,-85.78466955,-85.78466955,1.98400094,0.02423894385,-0.3288668754,52.23612301,42.0300907,-31.01747931,3.206960773e-07,-0.0003085365722,0.7379826881,-2.105783195e-05,4.770887147,1.731985921,97.74448881,-262.2555112,nan,-0.2333948364,1.716188242,44.46866697,-22.38605364,38.4230002,-2.588861851e-07,0.0003822006506,-1.716381137,-1.147162506e-05,
24000,-6.744406993,0.4600231107,124.3013109,124.3013109,2.70386222,-0.2592437009,0.3800183757,31.64767947,22.78408154,21.96500044,-3.01910122e-07,0.0001456599331,0.9640502909,-9.114832095e-06,-23.19604595,0.06921459829,-54.18046917,-414.1804692,1.148722999,0.04050674412,-0.05612365185,54.20784464,53.86630938,-6.075453424,1.091516221e-06,-4.028910183e-05,0.112787631,2.734310089e-05,-21.26007933,0.08649600184,141.2901064,141.2901064,1.189371917,-0.06749477043,0.05409264552,43.69463583,43.43735445,4.734705811,-1.400605703e-06,3.139799308e-05,0.1090007868,-7.221636885e-06,-6.92073894,0.4507783536,-51.99423232,-51.99423232,2.641517069,0.2775626228,-0.355190251,82.35819511,61.47419635,-54.80689267,1.209967513e-07,-0.0003634494951,0.8915430525,2.544836867e-05,
32000,-6.787816825,0.4577297696,97.81080027,97.81080027,2.688198038,-0.06220654044,0.4534830628,45.09611405,29.62987869,33.99602611,-1.462992162e-07,0.0001690823625,1.147356237,-3.420913431e-06,-19.59248336,0.104803511,-143.681995,-503.681995,1.234146385,-0.08444461202,-0.06207159913,42.24086487,41.91197799,-5.260871224,9.453932172e-07,-2.616542688e-05,0.1255219027,2.762453214e-05,-20.45824349,0.09486102771,37.38823383,37.38823383,1.209605443,0.07537081773,0.05760081955,58.12215356,57.7333718,6.711372112,-7.410693206e-07,3.337962645e-05,0.1162477074,6.135265516e-06,-5.879314227,0.5081995646,-72.50761539,-72.50761539,3.066690178,0.1527541347,-0.4846988465,64.05687149,38.92556091,-50.87320997,9.776446139e-08,-0.0002530225887,1.306935822,1.744796201e-05,
40000,-6.711084037,0.4617913547,73.53521228,73.53521228,2.716030981,0.1308836899,0.4428551851,62.25411183,41.34325158,46.54363532,-8.548695326e-08,0.0001851912408,1.125785552,7.280123659e-06,-14.42008441,0.1901059805,172.594393,-547.405607,1.469458907,-0.1885202217,0.024503262,34.14654397,34.10249296,1.733908588,-2.294742412e-06,6.899003068e-06,0.05084404211,2.566373456e-05,-14.08913746,0.1974890983,-0.547932793,-0.547932793,1.492177983,0.1974800676,-0.001888605142,74.60738311,74.60680682,-0.2932426306,1.356853732e-05,-1.166775355e-06,0.003930507726,2.640776544e-05,-6.771004577,0.4586166009,-102.6745495,-102.6745495,2.694239615,-0.100626378,-0.4474410784,42.27454952,27.97112904,-31.69784657,1.255250437e-07,-0.0001261217242,1.133234433,6.72896319e-06,
48000,-13.54352083,0.2102925844,39.49678175,39.49678175,1.532583537,0.1622744409,0.1337534183,68.95529231,66.40346257,18.58527634,-1.784061705e-07,6.162372081e-05,0.279884145,6.605721496e-06,-9.876575508,0.3207533675,73.8196998,-646.1803002,1.944438595,0.08938142694,0.3080481834,58.88298554,48.53901033,33.33422359,-9.946918282e-08,0.0001105272179,0.6867512001,2.416627281e-05,-9.959876836,0.3176919118,-103.2134734,-103.2134734,1.931227161,-0.07261795555,-0.3092810751,43.78662007,36.07357476,-24.81864824,1.335982503e-07,-8.229188643e-05,0.6880007985,2.404482681e-05,-13.96636051,0.2003004728,-128.1660056,-128.1660056,1.50093933,-0.1237740799,-0.1574809719,39.22720582,37.27200618,-12.2299318,2.711158194e-07,-4.055112708e-05,0.3281264695,6.497940155e-06,
56000,-10.89605127,0.2852314677,48.6245395,48.6245395,1.798108632,0.1885353007,0.2140360497,71.95115879,65.21800111,30.39048505,-9.351784122e-08,8.637135569e-05,0.4659830803,6.17823661e-06,-10.55277239,0.2967299479,7.510905813,-712.4890942,1.843857767,0.2941840046,0.03878702659,91.58296984,91.25341684,7.762363095,-3.661323904e-07,2.206104387e-05,0.08506380762,2.375907552e-05,-10.64140378,0.293717492,-168.6808623,-168.6808623,1.831728065,-0.2880044385,-0.05764901111,27.70220196,27.48425871,-3.468071039,8.194908706e-07,-9.856440158e-06,0.1261839031,2.39192485e-05,-10.71378568,0.2912800334,-121.0621072,-121.0621072,1.821989071,-0.1502908616,-0.2495129551,37.61915626,33.02796709,-18.00983918,1.578055488e-07,-5.118490946e-05,0.5452905754,5.861928419e-06,
64000,-11.12006042,0.2779693931,15.14374711,15.14374711,1.769965678,0.268316474,0.07261716928,86.38863548,85.33804347,13.43185307,-1.851416907e-07,3.340227829e-05,0.1573958404,3.957028749e-06,-9.751828209,0.3253932874,-49.13457989,-769.1345799,1.964690334,0.2128997882,-0.246078182,75.03669336,65.73620833,-36.18364639,6.872706966e-08,-8.998134659e-05,0.5504370773,2.073022536e-05,-9.920900487,0.3191206998,135.2091925,-224.7908075,1.93737818,-0.2264747841,0.2248270295,32.30126231,28.88375188,14.46030513,-1.719739635e-07,3.595982874e-05,0.5006380469,2.050773497e-05,-11.2442629,0.2740228979,-156.8841748,-156.8841748,1.754907826,-0.2520224484,-0.1075789668,30.06735619,29.28541138,-6.812531717,3.650325737e-07,-1.694137653e-05,0.2326254403,3.871409659e-06,
72000,-16.0268193,0.1580007087,-3.254877582,-3.254877582,1.375298911,0.1577458284,-0.008970929528,68.72717025,68.71553751,-1.264450515,1.748178592e-06,-2.795049302e-06,0.01840123152,3.795545225e-06,-9.611347218,0.3306988153,-108.0591546,-828.0591546,1.988191334,-0.1025162164,-0.3144075887,41.47348133,33.88018354,-23.92034317,9.241026791e-08,-5.287556744e-05,0.7060275557,1.917134717e-05,-9.838168786,0.3221747949,75.8035558,-284.1964442,1.950613204,0.07901247319,0.3123357609,57.75317002,47.37948106,33.02443674,-6.693483793e-08,7.300003263e-05,0.6970198069,1.90993945e-05,-16.85944888,0.1435580517,-172.7272341,-172.7272341,1.335242925,-0.1424030881,-0.01817346189,37.53845463,37.51263077,-1.39215963,1.587810244e-06,-3.077348426e-06,0.03711175679,3.448789729e-06,
