Time,S11_Impulse Response (Real),S11_Impulse Response (Magnitude),S11_Step Response,S11_Impedance,S22_Impulse Response (Real),S22_Impulse Response (Magnitude),S22_Step Response,S22_Impedance,
0,0.02103946899,-33.53214728,nan,0,-0.03343606991,-29.2007025,nan,0,
2.49500998e-07,0.007308173246,-41.9428116,nan,0,-0.01681265912,-34.91190985,nan,0,
4.99001996e-07,0.00037663305,-65.64000077,nan,0,-0.002269225301,-52.87799688,nan,0,
7.48502994e-07,-0.0002038065778,-60.46523173,nan,0,0.0004539866004,-57.85399251,nan,0,
9.98003992e-07,0.000789011302,-60.05969797,nan,0,-0.0003519465744,-62.81830856,nan,0,
1.24750499e-06,-0.001410827147,-55.52183832,nan,0,0.0007283673124,-62.62934265,nan,0,
1.497005988e-06,-0.002341354902,-52.26941043,nan,0,-9.537740731e-05,-63.18657375,nan,0,
1.746506986e-06,-0.001869982466,-50.43046405,nan,0,0.0002217901249,-72.40331787,nan,0,
1.996007984e-06,-0.0008204777771,-59.52485637,nan,0,-0.0005953582289,-64.20642443,nan,0,
2.245508982e-06,-0.0007201649418,-55.25629799,nan,0,-8.938934464e-05,-80.73363102,nan,0,
2.49500998e-06,-3.019670171e-05,-65.07816771,nan,0,-0.0002347089229,-61.70977251,nan,0,
2.744510978e-06,-0.0003651859566,-58.15744317,nan,0,-0.0001415672857,-76.30650282,nan,0,
2.994011976e-06,-1.820925373e-05,-59.98299901,nan,0,-0.0004140877449,-66.86476271,nan,0,
3.243512974e-06,0.0001924579813,-64.60706954,nan,0,-0.00018276135,-71.78760479,nan,0,
3.493013972e-06,-0.0003667847509,-58.47598827,nan,0,-0.0005640634007,-59.78430802,nan,0,
3.74251497e-06,0.0002618952529,-62.71464688,nan,0,-0.0001529173482,-70.96705599,nan,0,
3.992015968e-06,-0.0002819161801,-61.04832509,nan,0,-2.890611491e-07,-76.76792337,nan,0,
4.241516966e-06,0.0001545321364,-59.88582048,nan,0,2.377849735e-05,-65.06774153,nan,0,
4.491017964e-06,-4.943440755e-05,-61.95736134,nan,0,2.549946208e-05,-78.02946215,nan,0,
4.740518962e-06,0.0006914428533,-60.96949695,nan,0,0.0002286610724,-71.55185354,nan,0,
4.99001996e-06,-0.0004391309903,-61.09998846,nan,0,9.855146452e-05,-80.11931485,nan,0,
5.239520958e-06,0.0003545048117,-62.06955051,nan,0,-0.0001302658091,-77.42047797,nan,0,
5.489021956e-06,-0.0004478575592,-63.4529676,nan,0,-0.0001869955761,-74.55370126,nan,0,
5.738522954e-06,0.0004290041587,-61.70021388,nan,0,-0.000107916962,-73.09170289,nan,0,
5.988023952e-06,-0.0005604383861,-61.82745112,nan,0,-0.0001778463183,-74.06219799,nan,0,
6.23752495e-06,0.0004913811619,-64.10128587,nan,0,-0.0002179356988,-68.7733188,nan,0,
6.487025948e-06,-0.0003760579442,-64.04598767,nan,0,-0.0002574389626,-71.71393888,nan,0,
6.736526946e-06,0.0005758071816,-61.41328947,nan,0,-1.500034699e-06,-77.67734236,nan,0,
6.986027944e-06,-0.0005041403341,-64.76413074,nan,0,-9.122834038e-05,-73.19721327,nan,0,
7.235528942e-06,0.0006083168055,-62.93341856,nan,0,0.0001096256279,-76.77795406,nan,0,
7.48502994e-06,-0.0004211995247,-65.03720113,nan,0,-9.942861244e-05,-75.85209342,nan,0,
7.734530938e-06,0.0004331204843,-64.68167855,nan,0,0.0001503157181,-70.17173217,nan,0,
7.984031936e-06,-0.0007086091148,-62.39727527,nan,0,-0.0001071074435,-75.99008032,nan,0,
8.233532934e-06,0.0003582541385,-66.5514368,nan,0,0.0002463318692,-70.99192332,nan,0,
8.483033932e-06,-0.000565252158,-64.17419977,nan,0,-0.000124831398,-69.6817422,nan,0,
8.73253493e-06,0.0004704719546,-65.28171938,nan,0,0.0003050302588,-69.98761503,nan,0,
8.982035928e-06,-0.0005122054211,-64.85053516,nan,0,-0.0001781468525,-71.31710863,nan,0,
9.231536926e-06,0.0003941713689,-67.03326449,nan,0,0.0003498550998,-68.85054084,nan,0,
9.481037924e-06,-0.0006129232013,-63.9831407,nan,0,-0.0002477290567,-71.08614445,nan,0,
9.730538922e-06,0.0004405068436,-66.7385515,nan,0,0.0002684530436,-70.0368757,nan,0,
9.98003992e-06,-0.0003887170413,-67.51480923,nan,0,-0.0003099093051,-69.66970086,nan,0,
1.022954092e-05,0.0005393368811,-64.59682989,nan,0,0.0002629050628,-71.31072988,nan,0,
1.047904192e-05,-0.0004429396443,-67.06764363,nan,0,-0.0003887843906,-65.37655978,nan,0,
1.072854291e-05,0.0003936513801,-67.23471179,nan,0,0.0003659846288,-68.65974731,nan,0,
1.097804391e-05,-0.0004421774474,-66.86795783,nan,0,-0.0003687534903,-68.64885898,nan,0,
1.122754491e-05,0.0004109796494,-67.58326091,nan,0,0.0003309623918,-69.37240976,nan,0,
1.147704591e-05,-0.0004497672684,-66.53061521,nan,0,-0.0004653696794,-66.57704893,nan,0,
1.172654691e-05,0.0004234789876,-67.39750755,nan,0,0.0003510297553,-69.08833995,nan,0,
1.19760479e-05,-0.0004165407986,-67.24451305,nan,0,-0.0004329371245,-67.24582405,nan,0,
1.22255489e-05,0.0003728073648,-68.56382961,nan,0,0.0004681358417,-66.57904064,nan,0,
1.24750499e-05,-0.0003760403969,-68.00726611,nan,0,-0.0004142906273,-67.45423508,nan,0,
1.27245509e-05,0.000430888572,-67.284311,nan,0,0.0003868077024,-68.13444973,nan,0,
1.29740519e-05,-0.0003551697436,-68.95135214,nan,0,-0.0004483135313,-66.93374562,nan,0,
1.322355289e-05,0.0003564370014,-68.67267518,nan,0,0.0004627762959,-66.32309949,nan,0,
1.347305389e-05,-0.0004267993442,-67.28918076,nan,0,-0.0004050537581,-67.43487188,nan,0,
1.372255489e-05,0.0003981685559,-67.99367113,nan,0,0.0004355663393,-66.92777221,nan,0,
1.397205589e-05,-0.0003429809038,-69.26704232,nan,0,-0.0004785481708,-65.8510004,nan,0,
1.422155689e-05,0.0003895406968,-68.0721773,nan,0,0.0004263444839,-66.30805249,nan,0,
1.447105788e-05,-0.0003948100342,-68.07205483,nan,0,-0.0003927608783,-67.04407804,nan,0,
1.472055888e-05,0.0003517704778,-69.07225522,nan,0,0.0004460766087,-66.12018451,nan,0,
1.497005988e-05,-0.0003569149773,-68.87117437,nan,0,-0.0004034908824,-65.99874134,nan,0,
1.521956088e-05,0.0003891334869,-68.16801351,nan,0,0.0003983155401,-66.70299931,nan,0,
1.546906188e-05,-0.0003963659557,-68.03560391,nan,0,-0.0004053344899,-66.02172938,nan,0,
1.571856287e-05,0.0003593622675,-68.87979195,nan,0,0.0003961749418,-66.07763219,nan,0,
1.596806387e-05,-0.0003994115798,-67.96979146,nan,0,-0.0003897714099,-65.73146549,nan,0,
