Time,S11_Impulse Response (Real),S11_Impulse Response (Magnitude),S11_Step Response,S11_Impedance,S22_Impulse Response (Real),S22_Impulse Response (Magnitude),S22_Step Response,S22_Impedance,
0,0.02178103534,-32.86415478,nan,0,-0.03358971122,-28.83765095,nan,0,
2.49500998e-07,0.008264302025,-40.58199171,nan,0,-0.01484557917,-33.94246766,nan,0,
4.99001996e-07,0.0005649963418,-55.49238734,nan,0,-0.0006053577034,-54.29024163,nan,0,
7.48502994e-07,-0.0003063455433,-64.61086639,nan,0,0.000275893842,-64.5784032,nan,0,
9.98003992e-07,0.0007531057717,-61.99961848,nan,0,-0.0006188413736,-63.60569094,nan,0,
1.24750499e-06,0.0003503929247,-58.3351347,nan,0,0.0001540044329,-68.03037289,nan,0,
1.497005988e-06,3.204195271e-05,-72.73591103,nan,0,-0.0003712508733,-67.77302594,nan,0,
1.746506986e-06,-0.0007896758369,-53.60438428,nan,0,0.0005057068843,-64.52601427,nan,0,
1.996007984e-06,-0.0001204489599,-64.38115465,nan,0,-4.496974476e-05,-86.16651122,nan,0,
2.245508982e-06,0.0004288388917,-61.6976621,nan,0,1.263203027e-05,-81.15492971,nan,0,
2.49500998e-06,0.0003285679355,-60.74261941,nan,0,-0.0002107416094,-67.36668799,nan,0,
2.744510978e-06,0.0004769168417,-59.75596431,nan,0,0.0001099703912,-78.85200972,nan,0,
2.994011976e-06,-0.0001451130902,-61.59634313,nan,0,-0.0003004849121,-70.44042924,nan,0,
3.243512974e-06,1.578494258e-05,-61.98521175,nan,0,-0.0002824485101,-63.23393229,nan,0,
3.493013972e-06,-0.0007132209943,-60.41144196,nan,0,-2.797982399e-05,-76.18604006,nan,0,
3.74251497e-06,6.541944025e-05,-62.25291236,nan,0,-1.167025578e-05,-77.02776097,nan,0,
3.992015968e-06,-0.0005690604474,-61.39106427,nan,0,-0.0001908141488,-71.07601601,nan,0,
4.241516966e-06,0.000329261346,-64.46794386,nan,0,-0.0002465321223,-71.89937912,nan,0,
4.491017964e-06,-0.0004355109626,-60.91622195,nan,0,4.471787428e-05,-75.26306595,nan,0,
4.740518962e-06,0.000573304667,-61.95279931,nan,0,-0.0001201400717,-77.42107186,nan,0,
4.99001996e-06,-0.0005628521237,-62.78786028,nan,0,-8.334718526e-05,-79.04633676,nan,0,
5.239520958e-06,0.0004877467779,-63.73623696,nan,0,-0.0001034389615,-72.17690353,nan,0,
5.489021956e-06,-0.0005770384071,-61.92152035,nan,0,-0.0001546336817,-68.15913935,nan,0,
5.738522954e-06,0.0005764830277,-63.66854031,nan,0,-0.0003465625766,-67.70620848,nan,0,
5.988023952e-06,-0.0006216181126,-62.41052013,nan,0,1.233538003e-05,-74.95267587,nan,0,
6.23752495e-06,0.0004490075491,-65.06355247,nan,0,5.402045204e-06,-80.22951175,nan,0,
6.487025948e-06,-0.0006986443333,-62.41126375,nan,0,-6.883955385e-05,-78.70181478,nan,0,
6.736526946e-06,0.0005473033964,-64.4493327,nan,0,7.314985437e-05,-82.65198371,nan,0,
6.986027944e-06,-0.0005606361365,-64.47337768,nan,0,0.0001017510844,-72.94692786,nan,0,
7.235528942e-06,0.0005908122203,-64.3209194,nan,0,-4.734302416e-05,-76.27787394,nan,0,
7.48502994e-06,-0.0006643694433,-63.22702762,nan,0,-0.000205442433,-71.37217731,nan,0,
7.734530938e-06,0.0005198021677,-65.59898042,nan,0,-4.134865262e-05,-75.23058451,nan,0,
7.984031936e-06,-0.0005376267306,-65.28257436,nan,0,-7.248932638e-05,-76.24912395,nan,0,
8.233532934e-06,0.0005444534003,-65.0703209,nan,0,0.0001566453162,-72.36198985,nan,0,
8.483033932e-06,-0.0006117418007,-64.26517187,nan,0,-0.0001224571769,-74.26414527,nan,0,
8.73253493e-06,0.0004756343342,-66.31189408,nan,0,0.000154361317,-74.58225684,nan,0,
8.982035928e-06,-0.0005371368174,-65.18909185,nan,0,-0.0001747966458,-71.81379859,nan,0,
9.231536926e-06,0.000486103278,-66.22414426,nan,0,0.0001989297358,-70.95123696,nan,0,
9.481037924e-06,-0.0005176668186,-65.5754362,nan,0,-0.0002060279352,-72.5262398,nan,0,
9.730538922e-06,0.0004014378654,-67.85146481,nan,0,0.0002001387941,-71.47555542,nan,0,
9.98003992e-06,-0.0005319372846,-65.45355501,nan,0,-0.0002953923559,-69.0262933,nan,0,
1.022954092e-05,0.0003864785256,-67.43245797,nan,0,0.0002624196043,-71.61838992,nan,0,
1.047904192e-05,-0.0004392082389,-67.10723992,nan,0,-0.0002415021018,-70.1015167,nan,0,
1.072854291e-05,0.0004110237808,-67.27825313,nan,0,0.0003965499801,-67.71856312,nan,0,
1.097804391e-05,-0.000391065539,-67.52467335,nan,0,-0.0002853537745,-70.87000441,nan,0,
1.122754491e-05,0.0003629010053,-68.35230854,nan,0,0.0003036547213,-70.0167971,nan,0,
1.147704591e-05,-0.0003687664804,-68.20075773,nan,0,-0.0003737987157,-68.46308545,nan,0,
1.172654691e-05,0.0003403279214,-68.50378901,nan,0,0.0003199164982,-69.89412441,nan,0,
1.19760479e-05,-0.0003474746816,-68.68153359,nan,0,-0.0003736957643,-68.53188728,nan,0,
1.22255489e-05,0.0003307887074,-68.60667511,nan,0,0.0003742061038,-68.47306609,nan,0,
1.24750499e-05,-0.0003055400495,-69.37320216,nan,0,-0.0003621982903,-68.81967873,nan,0,
1.27245509e-05,0.0003042365568,-69.23189677,nan,0,0.0004041710564,-67.78571452,nan,0,
1.29740519e-05,-0.0002720423284,-70.15792515,nan,0,-0.0003821601355,-68.08853419,nan,0,
1.322355289e-05,0.0002917550756,-69.40189304,nan,0,0.0003836034,-68.13635936,nan,0,
1.347305389e-05,-0.0002573875268,-70.51070616,nan,0,-0.0003973376583,-67.72424287,nan,0,
1.372255489e-05,0.0002527244547,-70.59863161,nan,0,0.0004039404055,-67.20413945,nan,0,
1.397205589e-05,-0.0002588619826,-70.45026352,nan,0,-0.0003713482005,-67.89482278,nan,0,
1.422155689e-05,0.0002560476302,-70.62829335,nan,0,0.0003962963882,-67.32418225,nan,0,
1.447105788e-05,-0.000253083318,-70.37841224,nan,0,-0.0003891562183,-67.13801566,nan,0,
1.472055888e-05,0.0002143087874,-71.37682338,nan,0,0.0003894457603,-66.79873648,nan,0,
1.497005988e-05,-0.0002312496485,-71.35952184,nan,0,-0.0003719648831,-66.93816862,nan,0,
1.521956088e-05,0.0002315856164,-71.23931881,nan,0,0.0003503644822,-67.04873042,nan,0,
1.546906188e-05,-0.000211557362,-71.53072543,nan,0,-0.0003632992032,-66.69033915,nan,0,
1.571856287e-05,0.0002077230606,-72.14983953,nan,0,0.0003381993678,-66.71622903,nan,0,
1.596806387e-05,-0.0002310368355,-71.51017886,nan,0,-0.0003339142469,-66.66364178,nan,0,
1.621756487e-05,0.0002104089181,-71.69341334,nan,0,0.0003170006024,-66.51512457,nan,0,
1.646706587e-05,-0.0002123855714,-71.97827402,nan,0,-0.0003124779557,-66.48460763,nan,0,
1.671656687e-05,0.000217751403,-71.59271621,nan,0,0.0002884819958,-66.2098641,nan,0,
1.696606786e-05,-0.0002053185776,-72.18155692,nan,0,-0.0002740550607,-66.44030822,nan,0,
1.721556886e-05,0.0002229768792,-71.58604778,nan,0,0.0002593637674,-66.14339149,nan,0,
