Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.07849279,0.2218581363,-134.4211706,-134.4211706,1.570225422,-0.1552845635,-0.1584542109,36.85139805,34.9605033,-11.65284289,inf,-inf,0.333314506,1.255434832e-05,-13.41151035,0.2135130787,-133.162729,-133.162729,1.54295392,-0.1460584824,-0.15573938,37.52520686,35.67349708,-11.64228311,inf,-inf,0.3263566532,1.513557428e-05,-15.97931838,0.1588671414,-96.36515683,-96.36515683,1.377745655,-0.01761273787,-0.1578878086,48.3106079,45.95917479,-14.88855559,inf,-inf,0.3239517607,4.541548459e-06,-16.13001868,0.156134568,-95.49601283,-95.49601283,1.370046128,-0.01495401985,-0.1554167964,48.56088701,46.26932146,-14.74142596,inf,-inf,0.3186004353,1.953292439e-06,
8000,-21.12440177,0.0878577165,-125.3460752,-125.3460752,1.192640377,-0.05082689665,-0.07166313505,45.18673631,44.72261475,-6.459788529,3.079724328e-06,-0.0001285134095,0.1444412087,1.255434832e-05,-29.37647793,0.03397630164,-174.2005087,-174.2005087,1.070342584,-0.03380239754,-0.003433219116,46.73032179,46.72921766,-0.3212341159,6.193105559e-05,-6.390749679e-06,0.006874373934,1.513557428e-05,-23.05526398,0.0703455778,-1.467424892,-1.467424892,1.151337048,0.0703225077,-0.001801451485,57.56415656,57.56377922,-0.2084281177,9.544953964e-05,-4.146545652e-06,0.003620820602,4.541548459e-06,-29.29385613,0.03430103255,53.41384045,53.41384045,1.071038768,0.02044447626,0.02754240775,52.08550193,52.0064734,2.868141535,-6.936327111e-06,5.705986285e-05,0.05514970248,1.953292439e-06,
16000,-1.483867926,0.8429592948,-149.911584,-149.911584,11.73555157,-0.7293728886,-0.4226056816,14.09432341,4.565948937,-13.33424399,7.459878455e-07,-0.0001326381777,2.920366428,1.255434832e-05,-24.44333383,0.0599560908,135.2209158,-224.7790842,1.127560192,-0.04255850696,0.04223157952,45.92486228,45.76074751,3.879041413,-2.564340744e-06,3.858553846e-05,0.08476787692,1.513557428e-05,-23.46031804,0.06714042689,-31.67334776,-31.67334776,1.14394541,0.05714022626,-0.0352538149,56.05230616,55.9122411,-3.960091042,2.511857389e-06,-3.939175403e-05,0.07082690595,4.541548459e-06,-5.656288453,0.5214174692,11.71337672,11.71337672,3.17900753,0.5105591796,0.1058560404,151.1973827,145.1846704,42.21445268,-2.356345591e-07,0.0004199149258,0.2907638428,1.953292439e-06,
24000,-7.634634809,0.415210435,123.3846316,-236.6153684,2.420033666,-0.2284723607,0.3466988401,33.1325385,25.39672647,21.2784255,-3.116516286e-07,0.0001411069417,0.8378412678,1.572593395e-05,-23.4344052,0.06734102774,137.4451446,-222.5548554,1.14440654,-0.04960543363,0.04554245241,45.28324071,45.09486211,4.126172649,-1.607168804e-06,2.736253221e-05,0.09149983958,1.785136458e-05,-20.66829084,0.09259455692,-46.84780625,-46.84780625,1.204086404,0.06332899472,-0.0675513908,56.72816228,56.20867038,-7.659619395,8.657683391e-07,-5.079442871e-05,0.1362711365,1.689254747e-05,-6.818086268,0.456137404,-49.77369845,-49.77369845,2.677399429,0.2945772937,-0.3482607491,85.20351767,63.97883659,-56.27031092,1.178499968e-07,-0.0003731540889,0.8795144445,1.439648761e-05,
32000,-6.310738337,0.4835741567,100.4308602,-259.5691398,2.872772879,-0.08755056091,0.4755826577,43.34292483,27.18899558,33.75452047,-1.473459526e-07,0.000167881212,1.241477287,1.369933942e-05,-20.64617622,0.09283060677,33.06217468,-326.9378253,1.204659918,0.07779938744,0.05064362612,58.41273666,58.1102398,5.936988644,-8.377297431e-07,2.952815906e-05,0.1021676845,2.265200951e-05,-20.11197835,0.09871907622,-139.073264,-139.073264,1.219063942,-0.07458698716,-0.06467022001,43.08606747,42.72318326,-5.580217082,8.912900518e-07,-2.775372288e-05,0.1306133265,2.282309857e-05,-5.967431774,0.5030699905,-72.0296545,-72.0296545,3.024711653,0.155209526,-0.4785283883,64.39336358,39.61769337,-50.76360552,9.797554607e-08,-0.0002524774609,1.281336726,1.14554952e-05,
40000,-7.169479158,0.4380523778,63.02925376,-296.9707462,2.559050561,0.198672311,0.3904090145,70.71388143,50.85362352,49.13615778,-8.097648976e-08,0.0001955065599,0.9662272692,7.419452773e-06,-14.70649676,0.183939568,-20.18078808,-380.1807881,1.450798889,0.1726472884,-0.06345611452,70.76328971,70.16058435,-9.216049811,4.317330808e-07,-3.666949708e-05,0.1313565144,2.695660798e-05,-14.46097329,0.1892131585,168.9798497,-191.0201503,1.466739589,-0.1857240711,0.03616889202,34.35453057,34.25825347,2.570182849,-1.548089693e-06,1.022643263e-05,0.075023756,2.650010905e-05,-7.014894134,0.4459182975,-112.0240656,-112.0240656,2.609575972,-0.1672175775,-0.4133780471,37.54212869,26.12561858,-26.9604058,1.475821101e-07,-0.0001072720463,1.031952821,6.909114173e-06,
48000,-13.78018673,0.2046400643,42.99561725,-317.0043827,1.514584794,0.1496749438,0.1395527395,67.19932325,64.51762574,18.79428141,-1.764221738e-07,6.231672476e-05,0.2913046039,6.932837258e-06,-10.056657,0.3141717638,-112.1550548,-472.1550548,1.916182062,-0.1184786894,-0.2909754239,40.16165541,33.7396958,-21.7851209,1.522014955e-07,-7.223353496e-05,0.6456821969,2.420856854e-05,-10.07635911,0.3134599389,71.76020487,-288.2397951,1.913158479,0.09811128449,0.2977101093,59.89713328,49.98383113,33.00429064,-1.004635433e-07,0.00010943325,0.6602993386,2.462598061e-05,-13.61934285,0.2084648595,-122.1205706,-122.1205706,1.526735577,-0.1108413252,-0.1765553688,40.29740841,37.80380886,-13.95539895,2.375946394e-07,-4.627230678e-05,0.3691532511,6.588979332e-06,
56000,-10.61077835,0.2947549332,45.2621331,-314.7378669,1.835893641,0.2074674801,0.2093745815,74.75001035,67.9459506,31.15945835,-9.120994733e-08,8.855681823e-05,0.4585918377,5.813103862e-06,-10.63945795,0.2937832983,-178.1213957,-538.1213957,1.83199193,-0.2936253978,-0.009630791359,27.30391184,27.29784678,-0.5754675474,4.938684324e-06,-1.635509013e-06,0.02108106005,2.350300719e-05,-10.7533917,0.289954875,6.133889056,-353.8661109,1.816722388,0.2882948595,0.03098231031,90.44813292,90.24185697,6.105079877,-4.655225833e-07,1.735095786e-05,0.06765241853,2.385517037e-05,-10.29115553,0.3058033393,-124.2194845,-124.2194845,1.881027976,-0.1719729754,-0.2528655336,36.10587663,31.53073086,-17.59111532,1.615618171e-07,-4.999487424e-05,0.5579038239,5.4160199e-06,
64000,-11.26605816,0.2733361619,9.481564044,-350.518436,1.752304292,0.269602023,0.04502673212,86.80152055,86.39332057,8.408218124,-2.957577871e-07,2.090952308e-05,0.09732486341,3.732677713e-06,-9.674571687,0.3283004029,123.4290915,-596.5709085,1.977521512,-0.180862188,0.2739890937,35.62626813,30.35779134,18.64498554,-1.333761284e-07,4.636627519e-05,0.614174639,2.013498752e-05,-9.863899431,0.3212218126,-52.26440437,-412.2644044,1.94647064,0.196593685,-0.2540361705,72.58746736,63.1564433,-35.77993972,6.950252027e-08,-8.897741048e-05,0.5665287317,1.999044654e-05,-11.35560193,0.2705327849,-160.8132474,-160.8132474,1.741727056,-0.2555053333,-0.08891013655,29.78529084,29.25176113,-5.612309814,4.43096705e-07,-1.395666952e-05,0.1918622879,3.702937172e-06,
72000,-16.60545725,0.1478179373,-3.922415256,-363.9224153,1.346916331,0.1474716876,-0.01011157462,67.29603677,67.28165848,-1.391041475,1.589086566e-06,-3.074876762e-06,0.02067489873,3.542435755e-06,-9.692134705,0.3276372445,63.5838353,-656.4161647,1.974584751,0.1457618346,0.2934274213,65.47278558,54.70882709,35.96706675,-6.145859311e-08,7.950467308e-05,0.6574271222,1.912592861e-05,-9.918184066,0.3192205171,-112.5222989,-472.5222989,1.937808865,-0.1222751743,-0.2948737361,39.89826224,33.3505466,-21.90005415,1.009351532e-07,-4.840974821e-05,0.6566625252,1.905814616e-05,-17.28830099,0.136642233,-170.6684137,-170.6684137,1.316536755,-0.1348339748,-0.02215624223,38.12384904,38.0850406,-1.71975244,1.285350885e-06,-3.801487523e-06,0.04515558898,3.266735615e-06,
