Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.07235735,0.2220149053,-134.5333938,-134.5333938,1.570743339,-0.1557045701,-0.1582615083,36.81986187,34.93457598,-11.63089119,inf,-inf,0.3329335153,-2.04934559e-05,-13.31692445,0.2158508572,-133.4235289,-133.4235289,1.550535212,-0.1483728198,-0.1567708484,37.35626988,35.4865623,-11.67025261,inf,-inf,0.328863994,-1.227233002e-05,-16.03263155,0.1578950164,-95.8432743,-95.8432743,1.375000788,-0.01607492544,-0.1570746096,48.45545327,46.12084847,-14.85928288,inf,-inf,0.3221814727,3.252649229e-06,-16.1337793,0.156066983,-95.08537313,-95.08537313,1.369856327,-0.01383378013,-0.1554526607,48.6672708,46.36979133,-14.77652527,inf,-inf,0.3186670642,3.05257819e-05,
8000,-14.84430736,0.1810442066,-7.235662323,-7.235662323,1.44213426,0.1796024609,-0.0228026493,71.87779786,71.79803169,-3.385331707,5.876637685e-06,-6.73490344e-05,0.04715075926,-2.04934559e-05,-16.25271271,0.1539445664,79.12592761,79.12592761,1.3639113,0.02904180648,0.1511803658,52.92220317,50.55331319,15.65637612,-1.270687913e-06,0.0003114737062,0.3097002971,-1.227233002e-05,-22.0455422,0.07901742813,-66.00815113,-66.00815113,1.171593753,0.03212901366,-0.07219058408,53.30175888,52.74794607,-7.663660078,2.595935582e-06,-0.000152463673,0.1452883126,3.252649229e-06,-12.63613147,0.2334497572,153.6894717,-206.3105283,1.609091862,-0.2092655295,0.1034733168,32.85350962,32.09375601,7.024522751,-2.832130892e-06,0.0001397484398,0.2188750593,3.05257819e-05,
16000,3.965385658,1.578589766,-107.9911944,-107.9911944,nan,-0.4875803239,-1.501403036,37.5301171,-16.69924051,-33.61019274,2.95957361e-07,-0.0003343267695,-2.012677925,-2.04934559e-05,-15.81467736,0.1619071888,-33.23464109,-33.23464109,1.386370547,0.1354245323,-0.08873631621,65.51973734,64.45799222,-11.7474772,8.467506493e-07,-0.0001168543165,0.1822501259,-1.227233002e-05,-14.09537736,0.1973472741,-179.2467311,-179.2467311,1.491737629,-0.1973302192,-0.002594454472,33.51924459,33.51875604,-0.1809739758,5.496472021e-05,-1.800181426e-06,0.005399185327,3.252649229e-06,-0.5233982261,0.9415211682,35.9849617,-324.0150383,33.20040959,0.7618518523,0.5532123149,153.3024199,15.64924314,152.5015841,-6.522675816e-08,0.001516961308,9.744981445,3.05257819e-05,
24000,-7.306560169,0.4311932876,120.0640059,120.0640059,2.516132908,-0.2160136665,0.3731832621,34.13058644,25.15744742,23.06512021,-2.875101409e-07,0.000152955329,0.9168307036,-1.151342414e-05,-21.70880193,0.08214098449,102.8280249,102.8280249,1.178983881,-0.01823738842,0.08009081718,48.22014187,47.60506089,7.677255988,-8.63779451e-07,5.091138499e-05,0.1612697441,4.558418351e-06,-22.75729415,0.07280065597,-63.96964807,-63.96964807,1.15703345,0.03194836501,-0.06541588096,53.28573563,52.8307137,-6.948763355,9.543361349e-07,-4.608041818e-05,0.1315288564,8.199583556e-06,-6.811347201,0.4564914419,-51.20293994,-411.2029399,2.679794863,0.2860210223,-0.355775788,83.63471838,62.20044221,-55.90949032,1.186105601e-07,-0.0003707613229,0.8988600134,2.179262916e-05,
32000,-6.345512521,0.4816420253,96.92253703,96.92253703,2.858337476,-0.05805102541,0.4781308597,45.49044202,28.4857107,35.46751473,-1.402295032e-07,0.0001764009465,1.245098467,-8.688855294e-06,-20.74426947,0.09178813091,31.4469747,31.4469747,1.202129336,0.07830659808,0.04788671707,58.47473405,58.20386989,5.62174807,-8.84705595e-07,2.796028107e-05,0.09658718709,1.029195219e-05,-20.59554572,0.09337330134,-143.7006747,-143.7006747,1.205979598,-0.07525283533,-0.05527733874,43.02132644,42.75624115,-4.768476766,1.043014828e-06,-2.371645776e-05,0.1115270341,1.297074076e-05,-5.611214074,0.5241303353,-72.2104266,-432.2104266,3.202831465,0.1601333655,-0.499069047,64.63561449,37.99520794,-52.28887869,9.511758708e-08,-0.0002600635472,1.376196671,1.253162757e-05,
40000,-6.097935937,0.4955679406,56.10077963,56.10077963,2.964855054,0.276394998,0.4113312398,80.55773757,54.44681315,59.37249885,-6.701543062e-08,0.0002362356669,1.090467842,7.172926431e-06,-13.20787109,0.2185779989,-18.85610453,-18.85610453,1.559436511,0.2068476261,-0.07064277164,75.9089166,75.08689932,-11.14096806,3.571389448e-07,-4.432850344e-05,0.1483743258,2.5306289e-05,-13.22871197,0.2180541727,158.1448175,-201.8551825,1.557721942,-0.2023821234,0.08117326126,33.26383969,32.79090387,5.5892445,-7.118803941e-07,2.223889726e-05,0.1704510654,2.596205192e-05,-5.948851453,0.5041472788,-106.026694,-466.026694,3.033455731,-0.1391875904,-0.4845526735,39.8971771,24.33331877,-31.61762702,1.258435231e-07,-0.0001258025407,1.299355313,6.970937012e-06,
48000,-13.20597839,0.2186256334,49.10993499,49.10993499,1.55959254,0.1431144691,0.1652737618,66.17558047,62.51592409,21.70176688,-1.527860842e-07,7.195715567e-05,0.3471398238,7.01355114e-06,-10.38952041,0.3023597514,-120.5966879,-120.5966879,1.866807074,-0.1538985913,-0.260262642,37.41804984,32.46735641,-18.60057047,1.78259478e-07,-6.167443196e-05,0.5729006771,2.512236535e-05,-10.49648497,0.2986590996,62.91736922,-297.0826308,1.851680258,0.135972027,0.2659113868,64.52727069,55.72341216,32.53720947,-1.019057269e-07,0.0001078845359,0.5839055472,2.493504321e-05,-13.00301356,0.223794455,-117.0585982,-477.0585982,1.576637094,-0.1018044384,-0.1992983051,41.08483256,37.88472006,-15.89690071,2.085770077e-07,-5.270979848e-05,0.4196124633,7.348136075e-06,
56000,-10.04374035,0.3146393111,40.68016629,40.68016629,1.918171457,0.2386098753,0.2050932068,79.60867039,72.45366459,32.98494943,-8.616210134e-08,9.374495981e-05,0.4552557778,5.474587005e-06,-10.67208237,0.2926819106,174.4392945,-185.5607055,1.827582144,-0.2913045759,0.028360974,27.45640686,27.40372613,1.70002113,-1.671774842e-06,4.831549396e-06,0.06203613048,2.451350233e-05,-10.76958596,0.2894147771,-1.13221769,-361.1322177,1.814581468,0.2893582716,-0.005718731943,90.7158386,90.70877146,-1.132322679,2.509931672e-06,-3.218120564e-06,0.01248305606,2.401905122e-05,-9.919957407,0.3191553505,-129.1603471,-489.1603471,1.937527675,-0.2015443164,-0.2474672227,34.07036133,29.83954935,-16.44356456,1.728367681e-07,-4.673347467e-05,0.5510661158,5.864734577e-06,
64000,-11.60174478,0.262973969,3.63770728,3.63770728,1.713608361,0.2624441261,0.01668499446,85.56853036,85.51359861,3.065589635,-8.111966315e-07,7.623495999e-06,0.0358491478,4.433901815e-06,-9.606586791,0.3308801092,113.0372141,-246.9627859,1.989000966,-0.1294829564,0.3044927104,39.41822832,32.53754034,22.25095937,-1.117612928e-07,5.533359644e-05,0.6838549914,2.121611165e-05,-9.781340844,0.3242895528,-63.12677943,-423.1267794,1.959847681,0.1465846643,-0.2892691657,65.61434552,55.10113752,-35.62452782,6.980572482e-08,-8.859093277e-05,0.6465298072,2.089377016e-05,-11.93439267,0.2530931356,-166.4567595,-526.4567595,1.677710027,-0.2460554925,-0.05926913121,30.31231307,30.07208713,-3.808661064,6.529318161e-07,-9.471363046e-06,0.1266510385,4.345731602e-06,
72000,-16.89187524,0.1430231167,0.002840624237,0.002840624237,1.333785239,0.1430231166,7.090835226e-06,66.68926191,66.6892619,0.0009655153421,-0.002289435729,2.134257491e-09,1.447782318e-05,3.77756493e-06,-9.823680541,0.3227126376,51.33251084,-308.6674892,1.952956324,0.2016307665,0.2519692054,73.32676927,63.90923609,35.95030783,-6.148724321e-08,7.946762773e-05,0.5625213197,2.0013183e-05,-10.04108784,0.3147354109,-124.7074457,-484.7074457,1.918580694,-0.1792060495,-0.2587345564,35.64310614,30.90771425,-17.7523017,1.245182376e-07,-3.924120232e-05,0.5743647544,1.986014111e-05,-17.82756435,0.1284167819,-165.7797913,-525.7797913,1.294674746,-0.1244819334,-0.03154549289,38.93978312,38.85990947,-2.492818746,8.867412942e-07,-5.510339245e-06,0.06414885623,3.493688397e-06,
