Time,S11_Impulse Response (Real),S11_Impulse Response (Magnitude),S11_Step Response,S11_Impedance,S22_Impulse Response (Real),S22_Impulse Response (Magnitude),S22_Step Response,S22_Impedance,
0,0.02092833315,-33.58516345,nan,0,-0.03236391488,-29.43777797,nan,0,
2.49500998e-07,0.007987459947,-41.35716309,nan,0,-0.01436309707,-35.82221235,nan,0,
4.99001996e-07,8.507057986e-05,-61.1699615,nan,0,-0.0007695286271,-58.30698347,nan,0,
7.48502994e-07,7.633390944e-05,-66.06972615,nan,0,-0.0008556617845,-61.2349165,nan,0,
9.98003992e-07,0.0004346239103,-67.17321214,nan,0,-0.0001239041442,-69.8041601,nan,0,
1.24750499e-06,-0.001032950007,-58.9758962,nan,0,0.0006105724184,-61.56228013,nan,0,
1.497005988e-06,-0.002462783347,-51.24179484,nan,0,0.0005394139756,-65.00560883,nan,0,
1.746506986e-06,-0.001573001277,-52.30337731,nan,0,-0.000374262591,-67.57524483,nan,0,
1.996007984e-06,-0.001181957498,-58.42588009,nan,0,6.454912938e-05,-63.43999715,nan,0,
2.245508982e-06,-0.0005779365081,-58.39309461,nan,0,0.0003067197573,-66.65745067,nan,0,
2.49500998e-06,-0.0002985118324,-70.50022544,nan,0,0.0008716489765,-60.06468731,nan,0,
2.744510978e-06,-0.0001954132779,-64.2754059,nan,0,2.199164229e-05,-92.8007444,nan,0,
2.994011976e-06,-0.000273730809,-64.95639531,nan,0,0.000573434542,-63.51258819,nan,0,
3.243512974e-06,0.0004412887082,-67.03594559,nan,0,0.0002937663012,-70.56775084,nan,0,
3.493013972e-06,-0.0004849157847,-61.88498064,nan,0,0.001205543428,-57.69596287,nan,0,
3.74251497e-06,0.0004149334919,-66.97949162,nan,0,-0.0003222347481,-68.21752515,nan,0,
3.992015968e-06,-0.0002941048965,-68.89483886,nan,0,-2.127122945e-05,-73.70369131,nan,0,
4.241516966e-06,0.0003248622191,-65.4936338,nan,0,-0.0008570461925,-61.33114648,nan,0,
4.491017964e-06,-0.0001903009749,-71.06110771,nan,0,0.0004772403591,-66.27349928,nan,0,
4.740518962e-06,0.0007434550288,-62.56471718,nan,0,-0.0004964712061,-65.10926684,nan,0,
4.99001996e-06,-0.0004556194435,-65.87770469,nan,0,0.0003886203753,-67.9412895,nan,0,
