Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.28640721,0.2166105671,-133.6611717,-133.6611717,1.553008652,-0.14954627,-0.1567037041,37.26886555,35.40382189,-11.64206747,inf,-inf,0.3288364603,1.173589287e-05,-13.51792266,0.2109132514,-132.6718853,-132.6718853,1.534575576,-0.1429567845,-0.1550733936,37.75524451,35.91089369,-11.65616584,inf,-inf,0.3245857912,8.116016084e-07,-15.75739412,0.1629784916,-171.6755067,-171.6755067,1.389424859,-0.1612613482,-0.02359589558,36.12009194,36.07772077,-1.749029979,inf,-inf,0.04847950318,-2.552658045e-05,-15.87340296,0.1608162208,-171.0736722,-171.0736722,1.383268182,-0.1588685227,-0.0249529434,36.29861796,36.25107692,-1.857172059,inf,-inf,0.0512308107,-5.58925712e-06,
8000,-30.61889537,0.02944796114,-149.3949933,-149.3949933,1.06068291,-0.02534578778,-0.01499244667,47.52861625,47.50722725,-1.425735514,1.395375768e-05,-2.836410683e-05,0.03001091828,1.173589287e-05,-33.00170834,0.02238280869,-100.7595726,-100.7595726,1.045790538,-0.00417860569,-0.02198930148,49.58407852,49.5361493,-2.179622612,9.127436915e-06,-4.336221409e-05,0.04400064685,8.116016084e-07,-39.81569307,0.01021445846,146.4307973,-213.5692027,1.020639741,-0.008510876531,0.005648021088,49.15612142,49.15298489,0.5552921269,-3.582685027e-05,1.104718586e-05,0.01129722087,-2.552658045e-05,-24.05214478,0.06271808091,-9.566228852,-9.566228852,1.133829704,0.06184593346,-0.01042296447,56.59153408,56.57914484,-1.184102569,1.68012201e-05,-2.355697212e-05,0.02092825143,-5.58925712e-06,
16000,-7.604428352,0.4166569039,178.832312,-181.167688,2.428514049,-0.4165703789,0.008490879774,20.59484409,20.5904972,0.4231172936,-2.35092824e-05,4.208825549e-06,0.02054915379,1.173589287e-05,-36.15378911,0.01557078631,115.1321276,115.1321276,1.031634141,-0.006613024099,0.01409671233,49.34317174,49.32356324,1.390937396,-7.151424621e-06,1.383591014e-05,0.0282002618,8.116016084e-07,-28.8735444,0.03600168104,-63.75538435,-63.75538435,1.074692415,0.01592010194,-0.0322904226,51.61605248,51.50847301,-3.330777814,2.986444759e-06,-3.313185959e-05,0.06466465843,-2.552658045e-05,-10.19785719,0.3091057903,-8.453508825,-8.453508825,1.894799192,0.3057475024,-0.04544066894,93.89582824,93.42537164,-9.387571313,1.059612078e-06,-9.337989863e-05,0.1004820334,-5.58925712e-06,
24000,-6.702887794,0.4622273193,126.214634,-233.785366,2.719043514,-0.273089334,0.3729293638,30.79299602,22.34149522,21.19118201,-3.129346895e-07,0.0001405283903,0.9485122547,1.349562354e-05,-23.74860185,0.06494861699,-88.67060915,-88.67060915,1.138919889,0.001506818676,-0.06493113542,50.15027474,49.72917584,-6.485300794,1.022536375e-06,-4.300698662e-05,0.1304123924,1.682986499e-05,-23.4268855,0.0673993526,111.4958356,111.4958356,1.144540652,-0.02469738749,0.06271133695,47.59900764,47.22563609,5.950195345,-1.114493824e-06,3.945845839e-05,0.1259950281,9.065278685e-06,-6.147812695,0.4927304085,-47.08963569,-47.08963569,2.942676702,0.3354771584,-0.3608854828,91.46988457,66.21007554,-63.1107414,1.050765023e-07,-0.0004185161023,0.9531893883,9.013959378e-06,
32000,-6.010559901,0.5005782837,99.53715732,-260.4628427,3.004631627,-0.0829394115,0.4936594698,43.75452951,26.45407338,34.85169801,-1.427073071e-07,0.0001733381254,1.317441647,1.070951238e-05,-20.40250845,0.09547168273,-150.4034301,-150.4034301,1.211097167,-0.08301496708,-0.04715249139,42.3506397,42.16013115,-4.012483597,1.239529546e-06,-1.99564562e-05,0.09517246478,3.393656116e-05,-20.59309106,0.09339969267,33.37473259,33.37473259,1.206043814,0.07799720014,0.05138034022,58.43524071,58.12376373,6.025400105,-8.254376282e-07,2.996788159e-05,0.1036650024,9.556594605e-06,-5.685230316,0.5196829687,-71.82666627,-71.82666627,3.163916476,0.1620853524,-0.4937597863,64.91192132,38.58388078,-52.20001603,9.527951042e-08,-0.0002596215807,1.352896987,8.910234786e-06,
40000,-6.77826881,0.4582332083,55.91560506,-304.0843949,2.69162531,0.2568000502,0.3795146999,78.66165126,56.72370548,54.4984093,-7.300898555e-08,0.0002168422808,0.9607695555,7.569042334e-06,-12.75718874,0.2302186818,149.6581505,-210.3418495,1.598140476,-0.1986848941,0.1162968372,33.61709856,32.64681006,8.018423072,-4.962164682e-07,3.190429169e-05,0.2456112269,2.558722811e-05,-12.78343248,0.2295241439,-32.67427424,-32.67427424,1.595798407,0.1932026975,-0.1239114617,73.48292305,71.09056576,-18.5976192,2.139453193e-07,-7.399757562e-05,0.2616046025,2.671095617e-05,-6.760532812,0.4591698455,-107.6806652,-107.6806652,2.698018654,-0.1394551909,-0.4374805101,39.54618034,26.48647317,-29.3660879,1.354921224e-07,-0.0001168439512,1.108720203,7.079471941e-06,
48000,-12.0504661,0.2497334375,59.76484821,-300.2351518,1.665719226,0.1257532967,0.2157612064,63.64638925,57.81719305,26.60892807,-1.246096037e-07,8.822796735e-05,0.4602251799,7.404897515e-06,-11.22295622,0.2746959073,47.2812671,-312.7187329,1.757464104,0.18635368,0.2018171138,71.77587279,65.78025792,28.71817511,-1.154574749e-07,9.522165677e-05,0.4365774172,2.59053549e-05,-11.24241887,0.2740810798,-129.2852917,-129.2852917,1.75512863,-0.1735432614,-0.2121395172,35.77374526,32.515646,-14.91621986,2.222900984e-07,-4.945812756e-05,0.4587397667,2.565893808e-05,-11.56918671,0.2639615467,-106.465375,-106.465375,1.717249338,-0.07481616768,-0.2531367994,43.43276069,38.14968311,-20.76069315,1.597118149e-07,-6.883681118e-05,0.5441904481,7.278991105e-06,
56000,-9.664643426,0.3286758757,37.10657897,-322.893421,1.979186845,0.2621238294,0.1982900132,83.60688901,76.39623704,33.96655497,-8.367208738e-08,9.653473434e-05,0.4446103144,5.134291853e-06,-11.07957003,0.2792682083,-15.96904261,-375.9690426,1.774957374,0.2684913835,-0.07683169357,86.38749381,85.21217129,-14.2015827,2.00122241e-07,-4.03616444e-05,0.1666614344,2.475234869e-05,-11.18806508,0.2758015775,168.188079,-191.811921,1.761674063,-0.2699614294,0.05645650321,28.79992379,28.58723911,3.493618479,-8.134982604e-07,9.929047325e-06,0.1222090201,2.428838949e-05,-9.522687949,0.3340916355,-131.7146773,-131.7146773,2.003416246,-0.2223117895,-0.2493886308,32.73350064,28.54258734,-16.02506699,1.773504321e-07,-4.55440826e-05,0.5614440906,5.005954091e-06,
64000,-12.64260341,0.2332758762,2.311146145,-357.6888539,1.608500161,0.2330861224,0.009407123102,80.38902958,80.37312168,1.599183482,-1.555041066e-06,3.976843063e-06,0.01989699352,4.312333579e-06,-10.09646086,0.3127353374,-80.62694416,-440.6269442,1.910087058,0.05093270081,-0.3085599638,54.87626388,45.29381438,-30.98184495,8.026623301e-08,-7.704552766e-05,0.6840193385,2.095163926e-05,-10.26680739,0.3066617648,103.4548476,-256.5451524,1.88459499,-0.07135375495,0.2982449994,43.85263784,36.62661543,24.11524181,-1.031213373e-07,5.996968653e-05,0.6584075958,2.094266027e-05,-13.05929805,0.2223489574,-164.6271321,-164.6271321,1.571847642,-0.2143935449,-0.05894460745,32.39840521,32.15208113,-3.987522985,6.236443013e-07,-9.916156152e-06,0.1240206806,4.016999111e-06,
72000,-16.86966087,0.14338937,10.7086534,-349.2913466,1.334783074,0.1408922074,0.02664389831,66.38601472,66.28797907,3.60649166,-6.129184618e-07,7.972096874e-06,0.05440642045,3.233744873e-06,-10.55118297,0.2967842513,-142.821565,-502.821565,1.844077374,-0.2364650546,-0.1793465075,31.38757857,29.20924669,-11.48912515,1.923980539e-07,-2.53965425e-05,0.3933386326,2.015319964e-05,-10.79059929,0.288715457,41.2028474,-318.7971526,1.811814231,0.217224363,0.190184624,76.46919453,70.62969956,29.30841607,-7.542152109e-08,6.478582349e-05,0.4149588098,2.015980619e-05,-16.68401518,0.1464870526,-150.6855255,-150.6855255,1.343256779,-0.1277287429,-0.07172046304,38.72607745,38.31659982,-5.61669415,3.935562916e-07,-1.241561997e-05,0.1465864449,2.909171165e-06,
