Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.41816139,0.2133496478,-134.9761918,-134.9761918,1.542425608,-0.1507982822,-0.1509236573,37.15619936,35.42690065,-11.20347543,inf,-inf,0.3162420427,1.190560416e-05,-13.54005626,0.2103764814,-134.1029532,-134.1029532,1.532852622,-0.1464114721,-0.1510693375,37.4832219,35.73985373,-11.29844145,inf,-inf,0.3161300418,1.354316486e-06,-15.95483125,0.1593156492,-162.0037987,-162.0037987,1.37901419,-0.15152145,-0.04922119743,36.86990263,36.68325203,-3.705231424,inf,-inf,0.1010060782,-2.547014328e-05,-16.08489681,0.1569477736,-161.2993353,-161.2993353,1.372332268,-0.1486619604,-0.05032121974,37.08692314,36.89105422,-3.806571458,inf,-inf,0.1031841333,-4.399707779e-06,
8000,-29.52745119,0.03339084738,-144.5250188,-144.5250188,1.069088622,-0.02719247134,-0.01937829174,47.35370659,47.31810299,-1.835934982,1.083609609e-05,-3.652476594e-05,0.03879984331,1.190560416e-05,-27.14349356,0.04393648627,-75.48369213,-75.48369213,1.091911229,0.0110129243,-0.04253387267,51.11152241,50.92687694,-4.340613784,4.583307541e-06,-8.635376747e-05,0.08523227899,1.354316486e-06,-35.38210233,0.01701746568,131.6786408,-228.3213592,1.034624147,-0.01131579733,0.01271010893,48.88126045,48.86546573,1.242530614,-1.601116919e-05,2.471936115e-05,0.02542758154,-2.547014328e-05,-28.43918692,0.03784780122,-4.380311398,-4.380311398,1.07867321,0.03773724993,-0.002890679011,53.92168581,53.92078211,-0.3121825339,6.372671666e-05,-6.210674178e-06,0.005789651443,-4.399707779e-06,
16000,-0.1743754844,0.9801244559,-143.0550062,-143.0550062,99.62617617,-0.7833281164,-0.5891018683,16.71052655,0.5578778226,-16.70121163,5.955965448e-07,-0.0001661300242,29.93704169,1.190560416e-05,-23.38523235,0.06772334216,133.3744968,133.3744968,1.145285933,-0.0465099556,0.04922677222,45.56599773,45.34474212,4.484920451,-2.217917587e-06,4.46123287e-05,0.09890717736,1.354316486e-06,-18.32895479,0.1212138542,-26.58723411,-26.58723411,1.275866557,0.1083959714,-0.0542504548,62.11694044,61.7437113,-6.79914734,1.463004616e-06,-6.763236925e-05,0.1101188639,-2.547014328e-05,-4.628045671,0.5869454177,14.97350076,14.97350076,3.841975094,0.5670159364,0.1516504244,171.5810977,155.7194793,72.05218152,-1.380552779e-07,0.0007167163031,0.4627049992,-4.399707779e-06,
24000,-7.262189254,0.4334016269,126.5002489,-233.4997511,2.529837174,-0.2577986767,0.3483917515,31.41010288,23.83898864,20.45231487,-3.242398723e-07,0.0001356286254,0.8579355099,1.529924219e-05,-20.9287108,0.08985959567,-80.80094185,-80.80094185,1.19746315,0.01436540073,-0.08870390181,51.44593199,50.64233345,-9.057482023,7.321522632e-07,-6.006429317e-05,0.1788519882,1.989902697e-05,-23.07659269,0.07017305197,109.7783122,109.7783122,1.150937875,-0.02374528022,0.06603346796,47.69039082,47.27583297,6.274471515,-1.056894743e-06,4.160888154e-05,0.1327204857,9.202923482e-06,-6.592174837,0.4681567162,-48.29745381,-48.29745381,2.760506263,0.3114475915,-0.3495298394,87.88183011,65.47554383,-58.61884701,1.13128393e-07,-0.0003887283025,0.8952785052,1.11599475e-05,
32000,-6.390193374,0.479170785,98.07047446,-261.9295255,2.840030364,-0.06727128313,0.4744251423,44.7980133,28.23725162,34.77814855,-1.430091071e-07,0.0001729723204,1.231640707,1.382654106e-05,-20.96819009,0.08945209071,-150.9464857,-150.9464857,1.196479701,-0.07819602223,-0.04344028821,42.76026218,42.5972034,-3.730721613,1.33314476e-06,-1.855508706e-05,0.08758137425,3.534294505e-05,-20.83815827,0.09080130422,35.71642885,35.71642885,1.199739187,0.07372304718,0.0530074444,57.93487076,57.60667553,6.15793673,-8.076718209e-07,3.062706468e-05,0.1068962351,1.15848126e-05,-6.231863675,0.4879853862,-75.98497206,-75.98497206,2.906138509,0.1181785359,-0.4734591543,60.66048266,38.02610559,-47.26213548,1.052341779e-07,-0.0002350625776,1.242886558,1.132342024e-05,
40000,-7.738103055,0.4102936988,54.60315339,-305.3968466,2.391518788,0.2376570078,0.3344548788,77.00169428,60.00193328,48.26001372,-8.244659026e-08,0.0001920204934,0.8043076461,7.664734724e-06,-14.56146108,0.1870367493,140.1308107,-219.8691893,1.460135804,-0.1435525717,0.1198974761,37.60582359,36.49595698,9.068797701,-4.38743228e-07,3.608359955e-05,0.2484877354,2.550448106e-05,-14.42973741,0.189894825,-31.99528885,-31.99528885,1.468815238,0.1610482185,-0.1006156841,68.96152741,67.50623878,-14.0925508,2.823387784e-07,-5.607247802e-05,0.2087592355,2.605969469e-05,-7.604129329,0.4166712481,-119.604319,-119.604319,2.428598357,-0.2058386831,-0.3622780225,34.66370835,26.06412311,-22.85244327,1.741115175e-07,-9.09269827e-05,0.8767777521,7.004813406e-06,
48000,-12.72349038,0.2311135886,53.79135026,-306.2086497,1.601164451,0.1365251489,0.186478885,65.1882489,60.65038162,23.89642241,-1.387541584e-07,7.923403644e-05,0.3940028369,7.158085015e-06,-10.97008865,0.2828105245,53.97021176,-306.0297882,1.788663343,0.166350786,0.2287120652,68.74651327,61.55777857,30.60593053,-1.083361271e-07,0.0001014809402,0.4971903021,2.483067168e-05,-10.98581262,0.2822990189,-122.5217351,-122.5217351,1.786675862,-0.1517694599,-0.2380310213,37.45384797,33.26656313,-17.20832663,1.926816043e-07,-5.70581301e-05,0.5172859775,2.518816475e-05,-12.23606352,0.2444538176,-112.4303181,-112.4303181,1.647091662,-0.09327368805,-0.2259594832,41.85209967,37.72119574,-18.13035132,1.828827209e-07,-6.011531319e-05,0.4806409492,6.573950938e-06,
56000,-10.05808006,0.3141202952,38.26763093,-321.7323691,1.915963231,0.2466241326,0.1945458739,81.07762835,74.43787249,32.13386,-8.844416933e-08,9.132611893e-05,0.431686975,5.123209197e-06,-11.04096948,0.2805120525,-10.52381789,-370.5238179,1.779754695,0.2757935781,-0.05123391328,87.93340275,87.39454005,-9.71996345,2.923933377e-07,-2.762464696e-05,0.1112193444,2.349942636e-05,-11.13050373,0.2776353829,173.6377906,-186.3622094,1.768684889,-0.2759254889,0.03076573412,28.39183188,28.32894119,1.888705414,-1.504762222e-06,5.367800047e-06,0.06667052611,2.377625864e-05,-9.835822432,0.322261837,-130.9440938,-130.9440938,1.950992152,-0.2111853718,-0.243420275,33.41089607,29.35832617,-15.94918997,1.781941629e-07,-4.532843611e-05,0.5432595127,4.516011768e-06,
64000,-12.28401122,0.2431081055,3.161811474,-356.8381885,1.642385279,0.2427380338,0.01340887465,82.04661248,82.01330626,2.337566066,-1.063839872e-06,5.813049911e-06,0.02850227814,4.159925495e-06,-10.09624041,0.3127432749,-73.18084358,-433.1808436,1.910120668,0.09049284627,-0.2993649959,59.05105178,49.20208018,-32.65244282,7.615956944e-08,-8.119996372e-05,0.6636394781,2.08119501e-05,-10.25445985,0.3070980137,110.1903167,-249.8096833,1.886411123,-0.1059916808,0.2882272604,41.09266194,34.66646154,22.06452605,-1.127056153e-07,5.486997482e-05,0.6364804793,2.067069616e-05,-12.52376152,0.2364895331,-164.9799781,-164.9799781,1.619479479,-0.2284099447,-0.06128781611,31.4658286,31.20391523,-4.051424889,6.138077476e-07,-1.007506715e-05,0.1298370688,4.042225219e-06,
72000,-16.89260589,0.1430110862,6.14371034,-353.8562897,1.333752477,0.1421897145,0.01530541973,66.5712742,66.53879254,2.079335216,-1.063073094e-06,4.596339971e-06,0.03124996917,3.426278186e-06,-10.45600699,0.3000541589,-134.6854011,-494.6854011,1.857363931,-0.2110021561,-0.2133321082,33.23427551,30.09078534,-14.10892293,1.56672861e-07,-3.118756702e-05,0.4688785211,1.98557423e-05,-10.67850725,0.2924654965,49.27056081,-310.7294392,1.82671727,0.1908301846,0.2216301137,72.18818965,64.95919213,31.48710979,-7.020286509e-08,6.960179398e-05,0.4847213883,1.976121052e-05,-17.1931708,0.1381470005,-158.3600584,-158.3600584,1.320581353,-0.1284103496,-0.05094483159,38.64679287,38.43997715,-3.992838017,5.536125712e-07,-8.826109824e-06,0.1038720185,3.112224369e-06,
