Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-12.9438488,0.2253240559,-135.2840605,-135.2840605,1.581724675,-0.1601161223,-0.1585362973,36.49827874,34.61804784,-11.56352518,inf,-inf,0.3340316945,1.36763088e-05,-13.22755179,0.2180833003,-134.294261,-134.294261,1.557817221,-0.1522970759,-0.1560958889,37.06306829,35.21933662,-11.54423488,inf,-inf,0.3277811564,-1.916766431e-06,-15.63251335,0.1653386292,-161.2293771,-161.2293771,1.396181338,-0.15654499,-0.05320271045,36.49829886,36.28184348,-3.969087217,inf,-inf,0.1093959633,-1.706920343e-05,-15.92999762,0.1597717967,-160.7466679,-160.7466679,1.380305722,-0.1508357354,-0.05268403887,36.92563902,36.71165144,-3.969567397,inf,-inf,0.108128271,-2.12793807e-06,
8000,-13.28133214,0.2167371673,-95.03862042,-95.03862042,1.553421299,-0.019035421,-0.2158996351,48.21375057,43.9163473,-19.89774319,9.998303674e-07,-0.0003958530232,0.4530828363,1.36763088e-05,-28.3708329,0.0381468213,-178.9944933,-178.9944933,1.079319427,-0.03814094719,-0.0006694195676,46.32603542,46.32599378,-0.06211343968,0.0003202908741,-1.23570762e-06,0.001340790226,-1.916766431e-06,-24.29802875,0.06096752464,3.434921382,3.434921382,1.129851792,0.06085799622,0.003652855997,56.48007736,56.47855888,0.4141555173,-4.803598421e-05,8.239362223e-06,0.007332968926,-1.706920343e-05,-21.92074923,0.08016089151,67.94632381,67.94632381,1.174293288,0.03009841388,0.07429572,53.08566729,52.50178834,7.851769989,-2.533743081e-06,0.0001562060007,0.1495524293,-2.12793807e-06,
16000,-15.17886909,0.1742033673,143.1940762,-216.8059238,1.421903797,-0.1394793114,0.1043663492,37.8775344,37.02929661,7.97112319,-1.247902423e-06,7.92902286e-05,0.2152653148,1.36763088e-05,-39.44436596,0.01066060132,-102.5295575,-102.5295575,1.021550949,-0.002312745312,-0.0104067108,49.76928404,49.7585051,-1.035762458,9.603730923e-06,-1.030291969e-05,0.02081578728,-1.916766431e-06,-48.17043675,0.003903715531,-95.5645484,-95.5645484,1.007838028,-0.0003785319237,-0.003885319618,49.9621617,49.9606533,-0.388232129,2.562174328e-05,-3.8618164e-06,0.007770757654,-1.706920343e-05,-9.54097229,0.3333890914,-42.67323905,-42.67323905,2.000250932,0.245118082,-0.2259765743,80.2976321,71.57628929,-36.39429256,2.733171397e-07,-0.0003620207226,0.5084685574,-2.12793807e-06,
24000,-6.560532904,0.4698652802,126.7140036,-233.2859964,2.772625948,-0.2808953741,0.3766578956,30.40075767,21.8569028,21.13011753,-3.138390477e-07,0.0001401234439,0.9667480208,1.567330323e-05,-23.93777714,0.06354935444,-89.69071449,-89.69071449,1.135723873,0.00034304096,-0.06354842856,50.0341778,49.6316868,-6.333609818,1.047026286e-06,-4.200105459e-05,0.1276122217,3.629751952e-06,-23.65805354,0.06562923213,110.5848335,110.5848335,1.140477922,-0.02307483484,0.06143897873,47.7528559,47.39332172,5.848786441,-1.133817422e-06,3.878596971e-05,0.1234095064,-2.346611207e-06,-6.210718918,0.4891747752,-47.02242631,-47.02242631,2.915233436,0.3334763371,-0.357890337,91.24993056,66.45603904,-62.53114986,1.060504401e-07,-0.0004146725666,0.9409400676,1.297524331e-05,
32000,-6.12601282,0.4939686181,96.90078076,-263.0992192,2.952324048,-0.05935051072,0.4903901636,45.43639264,27.7387417,35.98649726,-1.382071707e-07,0.0001789821539,1.297337048,8.078601428e-06,-20.46293813,0.0948097701,-151.3447138,-151.3447138,1.209480321,-0.08319753245,-0.04546496565,42.33399573,42.15690972,-3.868094793,1.285798885e-06,-1.923832521e-05,0.09175470448,1.878782422e-05,-20.83181829,0.09086760581,30.99219624,30.99219624,1.199899611,0.07789511393,0.04678966779,58.42740261,58.16902204,5.488738519,-9.06144819e-07,2.729874583e-05,0.09435844589,7.189317555e-06,-5.59312165,0.5252232195,-72.61998463,-72.61998463,3.212505923,0.1568883445,-0.5012439303,64.27064427,37.63400686,-52.09987757,9.546264222e-08,-0.0002591235328,1.384382954,6.457760612e-06,
40000,-6.658666406,0.4645866004,62.41246083,-297.5875392,2.735431353,0.2151515833,0.4117651096,72.38030798,49.91227333,52.41825975,-7.590625092e-08,0.0002085656287,1.05020782,7.601217267e-06,-12.96734348,0.2247153947,153.1446567,-206.8553433,1.579697812,-0.2004798145,0.1015128197,33.44799163,32.70862411,6.993858242,-5.68909669e-07,2.782767776e-05,0.2138230645,2.563237576e-05,-12.59011466,0.2346898283,-26.05224956,-26.05224956,1.613319506,0.2108439125,-0.1030735662,76.34663538,74.59215183,-16.27327929,2.445034899e-07,-6.474932097e-05,0.2181634245,2.669229066e-05,-6.958311429,0.4488326363,-103.923807,-103.923807,2.628661876,-0.1080032101,-0.4356443986,41.68992158,28.16837396,-30.73421986,1.294606987e-07,-0.0001222875753,1.091089599,7.140819883e-06,
48000,-11.98533736,0.2516130324,59.01298702,-300.987013,1.672414255,0.1295414024,0.215703832,64.11519375,58.23552814,26.82128506,-1.236230096e-07,8.893208538e-05,0.4605656705,7.512987973e-06,-11.28535267,0.272729657,45.50808813,-314.4919119,1.750009016,0.1911312814,0.1945515333,72.53646141,66.8684622,28.10955349,-1.179573337e-07,9.320363303e-05,0.4203708679,2.613986675e-05,-11.35139801,0.270663753,-130.7721796,-130.7721796,1.742219392,-0.1767577659,-0.2049769729,35.51249425,32.47679288,-14.36645997,2.307964515e-07,-4.763527331e-05,0.4423607966,2.586117238e-05,-11.42462141,0.2683916063,-107.2143015,-107.2143015,1.733702917,-0.07942955279,-0.2563688758,43.06622645,37.69482096,-20.82787395,1.591966607e-07,-6.905956443e-05,0.552539405,7.415102902e-06,
56000,-9.605087319,0.330937235,36.20037183,-323.7996282,1.989256173,0.2670519461,0.1954551397,84.50460063,77.37716932,33.96764926,-8.366939181e-08,9.653784438e-05,0.4389880059,5.513492375e-06,-11.09153021,0.2788839299,-17.22332632,-377.2233263,1.773478616,0.2663781871,-0.08257667811,85.95053779,84.60459892,-15.15113161,1.87580217e-07,-4.30603123e-05,0.1790816551,2.512758685e-05,-11.17766693,0.276131946,167.0980359,-192.9019641,1.762934473,-0.2691605921,0.0616557157,28.86047676,28.60672278,3.818708036,-7.442445268e-07,1.085296893e-05,0.1334898816,2.48637294e-05,-9.501770909,0.3348971522,-132.5530742,-132.5530742,2.007053731,-0.226481859,-0.2467023918,32.44907337,28.36344815,-15.76252429,1.803044045e-07,-4.479792243e-05,0.5557337107,5.242541022e-06,
64000,-12.72210902,0.2311503467,1.819798453,-358.1802015,1.60128881,0.2310337652,0.007340441588,80.04249791,80.03287267,1.241275186,-2.003420364e-06,3.086798151e-06,0.01550956682,4.828917112e-06,-10.10705958,0.3123539634,-82.57480349,-442.5748035,1.908473101,0.04036602852,-0.3097346965,53.82358199,44.3747918,-30.46072603,8.163941933e-08,-7.574961122e-05,0.6864421171,2.196609416e-05,-10.23531697,0.3077755749,102.0161712,-257.9838288,1.889236392,-0.06407510606,0.3010318676,44.45255241,37.01414465,24.61671204,-1.010206392e-07,6.121674068e-05,0.6650622963,2.16677723e-05,-13.16160605,0.2197453518,-165.0828329,-165.0828329,1.563265729,-0.2123397121,-0.05656736054,32.53340178,32.30594079,-3.840367333,6.475411777e-07,-9.550210068e-06,0.1188749574,4.737281048e-06,
72000,-16.83721608,0.1439259803,11.61476492,-348.3852351,1.336246579,0.1409788656,0.02897666762,66.39522112,66.27926163,3.92235462,-5.635608033e-07,8.670307311e-06,0.05917921419,3.434991274e-06,-10.56710065,0.2962408654,-144.651148,-504.651148,1.841881407,-0.241627261,-0.1713911231,31.01556712,29.033536,-10.90959173,2.026185192e-07,-2.411549237e-05,0.3757582862,2.071545373e-05,-10.79023942,0.2887274193,39.51587171,-320.4841283,1.81186152,0.2227382917,0.1837149316,77.40681225,71.84944704,28.8005476,-7.675150319e-08,6.366318769e-05,0.4008457794,2.05962231e-05,-16.59856763,0.1479352325,-150.4821321,-150.4821321,1.347239407,-0.1287335484,-0.07288694345,38.64918743,38.22697821,-5.697176965,3.87996605e-07,-1.259352605e-05,0.149035504,3.239876031e-06,
80000,-15.41610466,0.1695097826,1.769384056,-358.2306159,1.408216206,0.1694289607,0.005233897495,70.39840058,70.39431241,0.7586726003,-2.622259968e-06,1.509331182e-06,0.01077747014,1.622841456e-06,-10.38333174,0.3025752584,152.9102431,-567.0897569,1.867692929,-0.269381007,0.1377884613,29.11483959,27.86114589,8.451652754,-2.353902659e-07,1.681402891e-05,0.3033490722,1.918228892e-05,-11.20728837,0.2751918586,-18.99701871,-378.9970187,1.759350904,0.2602036756,-0.08958016637,84.76807071,83.21905406,-16.13117642,1.233286858e-07,-3.209195582e-05,0.1938399397,1.918283367e-05,-14.81847609,0.1815834217,-166.4666196,-166.4666196,1.443743263,-0.1765415311,-0.04249266773,35.0186047,34.88415112,-3.065726057,6.489284274e-07,-6.099068201e-06,0.08788306318,1.305270031e-06,
88000,-17.44713597,0.1341662253,-13.23829532,-373.2382953,1.309912201,0.1306009002,-0.03072427209,65.00539816,64.87850242,-4.059767679,4.454882747e-07,-7.342410158e-06,0.06257492895,1.708415458e-06,-11.32501111,0.2714872537,106.7316167,-613.2683833,1.745319159,-0.07815819855,0.2599935094,43.18076789,37.65358983,21.13731033,-8.556334133e-08,3.822849344e-05,0.5613624206,1.792513188e-05,-11.67863539,0.2606563027,-68.98098179,-428.9809818,1.705101846,0.09349163273,-0.243312603,59.67620187,52.90024175,-27.6190784,6.548295611e-08,-4.99512824e-05,0.5220973947,1.800311584e-05,-17.64709782,0.1311128051,-178.5153956,-178.5153956,1.301794769,-0.1310687936,-0.00339691445,38.41207239,38.41115466,-0.265523309,6.811375263e-06,-4.802198538e-07,0.006912661474,1.555187573e-06,
