Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.83362461,0.2033849296,-134.1351049,-134.1351049,1.510622852,-0.1416276365,-0.1459693193,37.82599777,36.18524792,-11.01970692,inf,-inf,0.3045358967,1.956799636e-05,-13.96718406,0.2002814822,-133.3458962,-133.3458962,1.500879942,-0.1374734312,-0.1456493318,38.13950702,36.49596473,-11.07549339,inf,-inf,0.3034717254,-1.558361794e-06,-17.14551033,0.1389071125,-164.2289637,-164.2289637,1.322629799,-0.1336780253,-0.03775409187,38.22354193,38.11074774,-2.934291034,inf,-inf,0.0769937933,-1.637415695e-05,-17.2928405,0.1365708382,-163.672744,-163.672744,1.316345206,-0.1310631641,-0.03839323975,38.4277367,38.31063876,-2.997650029,inf,-inf,0.07824589007,-9.724442078e-06,
8000,-12.17436599,0.2461964014,72.05160057,72.05160057,1.653211,0.07586796867,0.2342151135,57.74724511,51.67847851,25.76973374,-7.720051783e-07,0.0005126725633,0.4986550393,1.956799636e-05,-27.89400464,0.04029951022,-147.4463332,-147.4463332,1.083983515,-0.03396796582,-0.02168473707,46.71629023,46.67227487,-2.027444691,9.812532977e-06,-4.033473055e-05,0.04344002294,-1.558361794e-06,-19.7762861,0.1026090567,49.59229944,49.59229944,1.228683067,0.06651347317,0.07813178864,57.07877761,56.38002826,8.90389057,-2.234345507e-06,0.0001771372746,0.1579263233,-1.637415695e-05,-13.5849702,0.2092914515,-150.9262432,-150.9262432,1.52937698,-0.1829196587,-0.1017020656,34.67518129,33.91630403,-7.214743114,2.757460324e-06,-0.0001435327537,0.2127219731,-9.724442078e-06,
16000,-0.5350028833,0.9402641024,-141.4343297,-141.4343297,32.48070557,-0.7351869913,-0.5861711951,17.55951976,1.727596286,-17.47432818,5.692455722e-07,-0.0001738203567,10.11482157,1.956799636e-05,-21.18738021,0.08722299386,144.9904947,-215.0095053,1.191115668,-0.07144059301,0.05004090654,43.34791246,43.12914412,4.349533541,-2.286954187e-06,4.32656102e-05,0.1008490577,-1.558361794e-06,-15.6461754,0.1650787722,-17.21814781,-17.21814781,1.395435561,0.1576807095,-0.04886506792,68.66556784,68.32162063,-6.864135838,1.449153131e-06,-6.827882179e-05,0.1004679891,-1.637415695e-05,-4.780574304,0.5767283293,15.31991691,15.31991691,3.725097705,0.5562346536,0.1523764284,166.6331174,151.57751,69.21599729,-1.437122101e-07,0.0006885042569,0.4566376456,-9.724442078e-06,
24000,-7.737487938,0.410322756,126.1263204,-233.8736796,2.39168591,-0.2419129483,0.3314255415,32.18392288,25.16765334,20.05976364,-3.305849501e-07,0.0001330254392,0.7970454525,2.935211745e-05,-20.61564232,0.09315751259,-72.74782957,-72.74782957,1.205454671,0.02762844566,-0.08896623597,52.81838782,51.98759152,-9.331260352,7.106709825e-07,-6.18798421e-05,0.1794901452,1.242577885e-06,-22.78419124,0.07257556707,121.3053042,121.3053042,1.156509931,-0.03771013487,0.06200934336,46.37945891,46.02314744,5.737953326,-1.155718003e-06,3.80509848e-05,0.1246753785,2.342293778e-06,-6.581974187,0.4687068392,-49.36138838,-49.36138838,2.764400048,0.3052620817,-0.3556700193,86.66707071,64.04814964,-58.38677652,1.135780455e-07,-0.0003871893373,0.9116075461,-1.89105293e-07,
32000,-6.831246856,0.4554468023,97.04838755,-262.9516125,2.672735755,-0.05588675076,0.4520049345,45.56709856,30.03960853,34.26342643,-1.451574606e-07,0.0001704123026,1.140608287,1.35990044e-05,-20.61233604,0.09319297974,-148.2547381,-148.2547381,1.205540931,-0.07925091279,-0.04903288994,42.6732838,42.46600052,-4.200946391,1.18392179e-06,-2.089379324e-05,0.09892493618,3.517313709e-05,-21.29094722,0.08618915816,35.70239403,35.70239403,1.18863676,0.06999069397,0.05029785027,57.50528912,57.21221121,5.798376115,-8.577560118e-07,2.88387569e-05,0.1013485756,1.134089285e-05,-5.870514042,0.5087147124,-74.42320546,-74.42320546,3.070954393,0.1366050124,-0.490030335,62.33807731,37.60267379,-49.71996386,1.000320914e-07,-0.0002472868131,1.322245438,1.10885628e-05,
40000,-6.656054365,0.4647263329,70.13975063,-289.8602494,2.736406483,0.1578801368,0.4370862923,65.22126916,43.54701581,48.55379867,-8.194772986e-08,0.0001931894266,1.11497419,7.381412657e-06,-14.28073074,0.1931805789,161.2831617,-198.7168383,1.478869432,-0.1829644198,0.06198997613,34.58519707,34.30190369,4.417607926,-9.006850865e-07,1.757710345e-05,0.1287860862,2.546957836e-05,-13.99741745,0.199585565,-10.59700188,-10.59700188,1.498705561,0.1961816279,-0.03670376868,74.36374877,74.14736657,-5.668788352,7.01891362e-07,-2.255539219e-05,0.07645299643,2.613349552e-05,-6.664513271,0.4642739714,-103.3315658,-103.3315658,2.7332515,-0.1070550096,-0.4517627092,41.84717084,27.43482692,-31.59930346,1.259164963e-07,-0.0001257296336,1.151795255,6.983774359e-06,
48000,-13.60094664,0.208906844,50.73329188,-309.2667081,1.528147267,0.1322236435,0.1617373722,64.78369167,61.36834795,20.75698861,-1.59740319e-07,6.882452794e-05,0.3382360664,7.351302123e-06,-10.13845027,0.3112271577,61.48182504,-298.518175,1.903714951,0.1485915187,0.2734646307,66.01620142,56.46873998,34.19678721,-9.696021913e-08,0.0001133872442,0.6055879274,2.499260565e-05,-10.17228931,0.3100170179,-114.5758519,-114.5758519,1.898622215,-0.1289353166,-0.2819330337,39.34122321,33.3789516,-20.82252227,1.592375764e-07,-6.904181974e-05,0.6238219378,2.514737876e-05,-13.25518342,0.217390634,-117.3702988,-117.3702988,1.555553366,-0.09994305989,-0.1930545843,41.21437925,38.19690009,-15.47972482,2.141981217e-07,-5.132655672e-05,0.4052612851,7.25667899e-06,
56000,-10.13509551,0.3113473865,42.99152601,-317.008474,1.904221898,0.2277364658,0.2123047273,77.78341466,70.39073384,33.09689088,-8.58706809e-08,9.406310328e-05,0.4701881777,6.411737616e-06,-10.49364557,0.2987567468,-4.378039498,-364.3780395,1.852077351,0.2978849998,-0.02280615466,92.39235041,92.2766963,-4.62144284,6.149708335e-07,-1.313438343e-05,0.05008244796,2.443983837e-05,-10.64702051,0.2935276207,-179.8779083,-179.8779083,1.830967011,-0.2935269543,-0.0006254782071,27.30802159,27.30799601,-0.03738187795,7.602754894e-05,-1.062412617e-07,0.001368898616,2.474487929e-05,-9.864891105,0.3211851406,-128.4541925,-128.4541925,1.946311461,-0.1997414253,-0.2515218828,34.21596764,29.84209348,-16.73863489,1.697899843e-07,-4.757208006e-05,0.560906858,6.105716431e-06,
64000,-11.57125319,0.2638987545,4.763749291,-355.2362507,1.717017546,0.2629871432,0.02191609259,85.65787925,85.56297151,4.031151706,-6.168946661e-07,1.002465188e-05,0.04711327382,4.352865825e-06,-9.386629798,0.339366141,-65.31765893,-425.3176589,2.027395543,0.1417149043,-0.3083606064,64.83700695,53.19156712,-37.07417777,6.707622759e-08,-9.219591645e-05,0.6969935232,2.079850906e-05,-9.610251159,0.3307405483,118.2205931,-241.7794069,1.988377669,-0.1563964532,0.2914265941,37.42066949,31.31141282,20.4915088,-1.213573881e-07,5.095820183e-05,0.6544421653,2.112460174e-05,-11.71890809,0.25945055,-166.3580696,-166.3580696,1.700697435,-0.2521311017,-0.06119228258,29.92792467,29.67355516,-3.893687087,6.386738149e-07,-9.682805418e-06,0.1312174111,4.126677169e-06,
72000,-17.18256339,0.1383158119,0.7955002492,-359.2044998,1.321035975,0.1383024807,0.001920328665,66.04993332,66.049427,0.2586209618,-8.547200911e-06,5.716778398e-07,0.003915567078,3.764541305e-06,-9.604525307,0.3309586487,-127.2507688,-487.2507688,1.989351848,-0.2003308153,-0.263441059,34.25605627,29.4818292,-17.44417205,1.267176977e-07,-3.856008624e-05,0.5916923245,1.978658423e-05,-9.86025836,0.321356495,56.67851377,-303.3214862,1.947055391,0.1765327596,0.2685259423,69.66439965,59.76570587,35.79370029,-6.175626724e-08,7.912144907e-05,0.5989003187,1.993064784e-05,-17.79310605,0.1289272436,-166.759997,-166.759997,1.29601946,-0.1255002588,-0.02952827774,38.85814937,38.78826585,-2.329421565,9.489417262e-07,-5.149152175e-06,0.06005480042,3.469525996e-06,
