Time,S11_Impulse Response (Real),S11_Impulse Response (Magnitude),S11_Step Response,S11_Impedance,S22_Impulse Response (Real),S22_Impulse Response (Magnitude),S22_Step Response,S22_Impedance,
0,0.02001478053,-33.9682969,nan,0,-0.03208215818,-29.545446,nan,0,
2.49500998e-07,0.006843092768,-41.78551874,nan,0,-0.01209090062,-37.30251452,nan,0,
4.99001996e-07,-0.0001017647565,-65.2066183,nan,0,-0.0006541866783,-60.010791,nan,0,
7.48502994e-07,0.0002243246388,-60.97558374,nan,0,-0.0003500015272,-66.60959664,nan,0,
9.98003992e-07,0.0005216428507,-64.07946544,nan,0,-0.0005639477437,-61.91622135,nan,0,
1.24750499e-06,-0.0009285842329,-60.17418072,nan,0,0.001024817192,-59.69962953,nan,0,
1.497005988e-06,-0.002470918642,-51.85651572,nan,0,6.978661751e-05,-72.70360063,nan,0,
1.746506986e-06,-0.001495569525,-54.33819397,nan,0,0.0002529057079,-70.1869028,nan,0,
1.996007984e-06,-0.001157526503,-57.49837351,nan,0,-0.0004979227995,-61.54478023,nan,0,
2.245508982e-06,-0.0005658223356,-57.69134709,nan,0,0.0005251203728,-65.49144983,nan,0,
2.49500998e-06,-0.0003777927711,-66.24056428,nan,0,0.0001966782265,-63.87201289,nan,0,
2.744510978e-06,-9.676244834e-05,-61.56188223,nan,0,0.0002971354123,-70.5386617,nan,0,
2.994011976e-06,-0.0003188207805,-61.94379205,nan,0,0.0001062340345,-69.04379747,nan,0,
3.243512974e-06,0.0005933412675,-63.71445891,nan,0,0.0007145296676,-62.88134217,nan,0,
3.493013972e-06,-0.0004411458021,-59.52216656,nan,0,0.0005016426057,-62.00592121,nan,0,
3.74251497e-06,0.0005296277012,-63.22050784,nan,0,0.000164012668,-69.84868714,nan,0,
3.992015968e-06,-0.0003404830939,-64.31604363,nan,0,-0.0003552459894,-68.79603832,nan,0,
4.241516966e-06,0.0004371478184,-61.75329869,nan,0,-0.000282098196,-68.49789002,nan,0,
4.491017964e-06,-0.0003824907208,-64.47654587,nan,0,4.941237202e-05,-78.34867264,nan,0,
4.740518962e-06,0.0008928050009,-60.48659329,nan,0,9.53600717e-05,-70.18930376,nan,0,
