Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.53978007,0.2103831708,-134.5053126,-134.5053126,1.53287408,-0.1474734264,-0.1500422176,37.40054983,35.68299213,-11.20380294,inf,-inf,0.3139815994,-1.90406504e-05,-13.72310934,0.2059892389,-133.6135948,-133.6135948,1.518857549,-0.1420895954,-0.1491379006,37.80116084,36.09078353,-11.24202407,inf,-inf,0.3114929344,-6.625352589e-06,-16.53503603,0.1490212488,-163.4517855,-163.4517855,1.350234947,-0.1428488477,-0.04244454394,37.52071594,37.38010966,-3.245231345,inf,-inf,0.08681706327,1.471563779e-05,-16.68661914,0.1464431437,-162.8755312,-162.8755312,1.343136236,-0.1399509317,-0.04311996116,37.74346384,37.59773763,-3.313485642,inf,-inf,0.08812992084,-9.885602839e-06,
8000,-13.64604154,0.207825064,44.53879739,44.53879739,1.524694874,0.1481326493,0.145766853,66.95693169,64.04977172,19.51556929,-1.019410072e-06,0.000388249915,0.3046938149,-1.90406504e-05,-24.72627999,0.05803446702,99.90789923,-260.0921008,1.123219937,-0.009985695533,0.05716891854,49.01449266,48.6950864,5.586506205,-3.561146655e-06,0.0001111400096,0.1147242282,-6.625352589e-06,-26.88437086,0.0452669733,-114.2762779,-114.2762779,1.094826453,-0.01861092655,-0.04126417677,48.17596132,48.01206554,-3.970492651,5.010554013e-06,-7.899044149e-05,0.08269780953,1.471563779e-05,-14.49432771,0.1884879602,-152.8934494,-152.8934494,1.464535216,-0.1677845778,-0.08588391351,35.72498855,35.17155907,-6.263883727,3.17604361e-06,-0.0001246160073,0.1780951397,-9.885602839e-06,
16000,-12.95435852,0.2250515839,159.260304,159.260304,1.58081694,-0.2104679959,0.07969591017,32.70758713,32.25611487,5.415654081,-1.836746549e-06,5.387050731e-05,0.1678954239,-1.90406504e-05,-30.68841706,0.02921320102,85.76014121,-274.2398588,1.060184586,0.002159789741,0.02913325285,50.2162625,50.13109225,2.923458485,-3.402539833e-06,2.90801793e-05,0.05831627346,-6.625352589e-06,-32.07486545,0.02490329009,-113.5086213,-113.5086213,1.051078606,-0.009933600045,-0.02283631861,49.01691826,48.96581044,-2.237785512,4.445101592e-06,-2.225966412e-05,0.04570097977,1.471563779e-05,-14.41768482,0.190158507,-25.02122654,-25.02122654,1.469619076,0.1723123509,-0.08042830027,70.65221322,69.68837206,-11.63039262,8.552749909e-07,-0.0001156896547,0.1668914379,-9.885602839e-06,
24000,-7.556440679,0.4189652143,120.1286677,120.1286677,2.442134704,-0.2102968866,0.3623631746,34.38682947,25.82716977,22.7026726,-2.921002333e-07,0.0001505517735,0.8790228586,1.134493979e-06,-19.02522407,0.1118764807,-50.55693854,-50.55693854,1.251939011,0.07107636924,-0.08639731871,57.59017676,56.72822505,-9.926577567,6.680505861e-07,-6.582766199e-05,0.174984808,2.860910943e-05,-20.626743,0.09303853218,129.5356911,-230.4643089,1.205165347,-0.05922449296,0.07175393999,44.43583377,43.97743315,6.366215229,-1.041663802e-06,4.221727594e-05,0.1447609552,2.580409439e-05,-6.692022573,0.4628058835,-49.34129496,-49.34129496,2.723048966,0.3015420167,-0.3510864537,86.22279986,64.29422027,-57.45106139,1.154279103e-07,-0.0003809841836,0.8935649448,-1.611172654e-06,
32000,-6.367985359,0.4803974927,101.885118,101.885118,2.84909613,-0.09893787349,0.470098977,42.51442825,26.92101676,32.90494591,-1.511502856e-07,0.0001636557748,1.222277234,1.045205628e-05,-19.98199742,0.1002074773,-142.9760986,-142.9760986,1.22273463,-0.08000408549,-0.06033974485,42.61729049,42.30411979,-5.157024044,9.644306346e-07,-2.564893338e-05,0.1219035893,3.113514396e-05,-19.89573577,0.1012076198,42.73704577,-317.2629542,1.225208006,0.07433456408,0.06868300295,57.98945129,57.43889586,7.971806783,-6.238977069e-07,3.964851422e-05,0.1387876049,2.964429877e-05,-6.189995462,0.490343279,-72.29892755,-72.29892755,2.924209998,0.1490893116,-0.4671283639,63.89253385,40.30549717,-49.57542516,1.003237381e-07,-0.0002465679365,1.229991655,9.105502404e-06,
40000,-6.063646206,0.4975281863,56.88967711,56.88967711,2.980322767,0.2717762059,0.416739715,79.75309908,53.44354171,59.19750554,-6.721353444e-08,0.0002355393906,1.107664344,7.218443626e-06,-13.25416655,0.2174160857,162.3048433,-197.6951567,1.55563648,-0.2071295172,0.06608416934,32.90575422,32.59361886,4.521578354,-8.799744837e-07,1.799078864e-05,0.1387258768,2.617982071e-05,-13.68257357,0.2069528071,-23.97807074,-383.9780707,1.521918012,0.1890930001,-0.08410292317,73.10970597,72.00631521,-12.6538404,3.144400002e-07,-5.034803121e-05,0.1757323696,2.590031139e-05,-5.766657859,0.5148338658,-106.0537127,-106.0537127,3.122299268,-0.1423713246,-0.4947568244,39.7662514,23.71105054,-31.92398523,1.24635867e-07,-0.0001270215013,1.346375824,7.017575185e-06,
48000,-13.6377799,0.2080228323,40.37018883,40.37018883,1.525325327,0.1584874834,0.1347412942,68.42606151,65.8631719,18.5517784,-1.787283089e-07,6.151265074e-05,0.2816714997,6.514074173e-06,-10.03645137,0.3149034593,70.98317722,-289.0168228,1.919296597,0.1026099561,0.2977169555,60.39730058,50.38545662,33.30374872,-9.956020295e-08,0.0001104261715,0.6609793967,2.407639855e-05,-10.00566106,0.3160217307,-103.6296426,-463.6296426,1.924069506,-0.07446892071,-0.3071223114,43.631179,36.03959021,-24.59324538,1.348227097e-07,-8.154451184e-05,0.6823952556,2.379710847e-05,-13.84206343,0.2031874259,-127.7842523,-127.7842523,1.510000551,-0.1244908748,-0.1605837853,39.18104222,37.15180499,-12.44578063,2.664138217e-07,-4.126682307e-05,0.3349980069,6.512717319e-06,
56000,-10.85007318,0.2867453216,46.94054405,46.94054405,1.804047503,0.1957773526,0.2095092066,73.0384008,66.44124883,30.33427838,-9.36911213e-08,8.621161338e-05,0.4565579201,5.177943147e-06,-10.59550135,0.2952738132,5.47400529,-354.5259947,1.837981669,0.2939272408,0.02816739092,91.57732999,91.40342631,5.641012961,-5.0381954e-07,1.60320553e-05,0.06171555256,2.314933618e-05,-10.69301376,0.2919774505,-170.2454488,-530.2454488,1.824768789,-0.2877562168,-0.04946909424,27.7006407,27.54002294,-2.978696319,9.541263195e-07,-8.465611483e-06,0.1081588176,2.248189185e-05,-10.60985808,0.2947861642,-122.6517153,-122.6517153,1.836019231,-0.1590462635,-0.2481998564,36.9863651,32.49490037,-17.66557822,1.608808113e-07,-5.020650171e-05,0.5436415566,5.604181887e-06,
64000,-11.15249718,0.2769332745,13.05701644,13.05701644,1.765996456,0.2697733663,0.06256492115,86.73150296,85.94582801,11.64767158,-2.135015542e-07,2.896538294e-05,0.1355234088,3.95408624e-06,-9.784511084,0.3241712128,-51.26081874,-411.2608187,1.959329401,0.2028586301,-0.2528544075,73.4887212,63.97996693,-36.15461209,6.878226158e-08,-8.990914421e-05,0.5650926973,2.063462064e-05,-9.926981199,0.3188973718,133.1923728,-586.8076272,1.936415038,-0.2182693252,0.2324952375,32.87916806,29.19921022,15.11442405,-1.645313098e-07,3.758648906e-05,0.5176312625,2.057637952e-05,-11.3035663,0.2721583636,-157.7830557,-157.7830557,1.747850494,-0.2519530012,-0.1029070459,30.0552085,29.33915728,-6.521457509,3.813251842e-07,-1.621753435e-05,0.2222782831,3.770085394e-06,
72000,-16.17583898,0.1553130867,-4.016118016,-4.016118016,1.367741193,0.1549316979,-0.0108776779,68.33100049,68.31402715,-1.522932377,1.451466496e-06,-3.366419664e-06,0.02229311374,3.727712618e-06,-9.689687482,0.3277295683,-109.9235997,-469.9235997,1.974993255,-0.1116793625,-0.3081142482,40.7527729,33.53684028,-23.15316053,9.547229277e-08,-5.117972148e-05,0.6903799027,1.920932565e-05,-9.919580142,0.3191692131,73.87167889,-646.1283211,1.937587487,0.08866186548,0.3066073388,58.81307765,48.57150085,33.1630428,-6.665508151e-08,7.33064193e-05,0.6827675122,1.914531076e-05,-16.89935255,0.1429000474,-171.7545302,-171.7545302,1.333450135,-0.1414228509,-0.02049392069,37.6146013,37.5817171,-1.572504671,1.40570986e-06,-3.475998491e-06,0.04184227843,3.412628084e-06,
