Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,S11_Real,S11_Imaginary,S11_Impedance (absolute),S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S11_Quality Factor,S11_Group delay,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S12_VSWR,S12_Real,S12_Imaginary,S12_Impedance (absolute),S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S12_Quality Factor,S12_Group delay,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S21_VSWR,S21_Real,S21_Imaginary,S21_Impedance (absolute),S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S21_Quality Factor,S21_Group delay,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,S22_VSWR,S22_Real,S22_Imaginary,S22_Impedance (absolute),S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S22_Quality Factor,S22_Group delay,
0,-13.24560244,0.2176305593,-134.0856846,-134.0856846,1.556337065,-0.1514128382,-0.1563240632,37.12923647,35.27791759,-11.57794158,inf,-inf,0.3281923191,1.732346809e-05,-13.45160621,0.2125297294,-133.2134281,-133.2134281,1.53977842,-0.1455229167,-0.154893404,37.56237006,35.7289551,-11.59195463,inf,-inf,0.3244414676,3.184955681e-05,-15.25006856,0.1727812342,-170.1648639,-170.1648639,1.417740122,-0.170241926,-0.02951341224,35.4635586,35.3980991,-2.153733555,inf,-inf,0.06084319807,1.632783735e-05,-15.4037486,0.1697510894,-169.5393839,-169.5393839,1.408916139,-0.1669298161,-0.03081994211,35.70692422,35.63522196,-2.261723496,inf,-inf,0.0634687641,-1.11213636e-05,
8000,-14.14946904,0.196122106,12.37008337,12.37008337,1.48794004,0.1915689878,0.04201432378,73.64280588,73.36320083,6.411210584,-3.103059496e-06,0.000127546982,0.08739000632,1.732346809e-05,-23.88399395,0.06394407396,99.19180443,-260.8081956,1.136624473,-0.01021442551,0.06312297606,48.99285821,48.60390209,6.161238242,-3.228956113e-06,0.0001225739402,0.1267642715,3.184955681e-05,-29.35291196,0.03406860901,-62.64553566,-62.64553566,1.070540432,0.01565432316,-0.03025908602,51.58884955,51.49441901,-3.119969364,6.376462576e-06,-6.206981831e-05,0.06058849529,1.632783735e-05,-14.80582517,0.181848089,-175.4083997,-175.4083997,1.4445338,-0.1812644703,-0.01455744735,34.6578935,34.6421929,-1.043097712,1.907239145e-05,-2.075176963e-05,0.0301106144,-1.11213636e-05,
16000,-0.6452056652,0.9284098014,-145.8123215,-145.8123215,26.93678519,-0.7679819167,-0.5216785744,15.48674876,2.031473727,-15.35293137,6.479012836e-07,-0.0001527184324,7.557533809,1.732346809e-05,-24.19409794,0.06170141204,-27.26808163,-387.2680816,1.131517649,0.05484469451,-0.02826877661,55.79780095,55.70815584,-3.16163939,3.146210784e-06,-3.144940857e-05,0.05675361789,3.184955681e-05,-21.04569316,0.08865747169,-175.2162137,-175.2162137,1.194564544,-0.08834863328,-0.00739366516,41.88273332,41.87808211,-0.6241711102,1.593662985e-05,-6.208744845e-06,0.01490448174,1.632783735e-05,-4.845870545,0.5724090253,13.66201245,13.66201245,3.677367199,0.5562132454,0.1351995484,168.3545839,156.1960806,62.81759579,-1.58350281e-07,0.0006248581802,0.4021713961,-1.11213636e-05,
24000,-7.719460917,0.4111752396,124.2851058,-235.7148942,2.396596296,-0.2316196519,0.3397313858,32.87896877,25.45281786,20.81299233,-3.186209775e-07,0.0001380204421,0.8177087679,2.649956513e-05,-21.39336094,0.0851788854,-73.89380024,-433.8938002,1.186219763,0.02363020832,-0.08183554101,52.40371436,51.70571361,-8.524579691,7.779217513e-07,-5.653037482e-05,0.164867267,2.599316057e-05,-22.83026763,0.07219159193,126.806282,-233.193718,1.155617456,-0.0432508049,0.05780133061,45.86748653,45.56088272,5.294552518,-1.252505465e-06,3.511059186e-05,0.1162082954,2.803794908e-05,-6.534566312,0.4712720509,-50.62196627,-50.62196627,2.782663662,0.2989911128,-0.3642823911,85.38524713,62.32044607,-58.36782016,1.136149328e-07,-0.000387063629,0.9365757763,-9.725190938e-07,
32000,-6.304174549,0.4839397241,100.4988637,-259.5011363,2.875516279,-0.0881815727,0.4758378577,43.29950829,27.14531491,33.73394872,-1.474358075e-07,0.0001677788965,1.242717163,1.432439059e-05,-20.21578726,0.09754626321,-145.3042439,-505.3042439,1.216180086,-0.08020119197,-0.05552514992,42.59661349,42.33138633,-4.74607333,1.04793829e-06,-2.360503221e-05,0.1121171249,2.342914444e-05,-20.2649269,0.09699596205,39.98836952,-320.0116305,1.21482952,0.0743158722,0.06233271849,57.99446995,57.5405936,7.241452397,-6.868224354e-07,3.601602951e-05,0.1258494559,2.593928908e-05,-6.035985277,0.4991151312,-71.78496487,-71.78496487,2.992933555,0.1560155001,-0.4741045011,64.53605569,40.06489031,-50.5935475,9.830486727e-08,-0.0002516316617,1.262790116,1.153826906e-05,
40000,-7.548078228,0.4193687727,47.62075287,-312.3792471,2.444527104,0.2826691764,0.3097875146,84.43864319,67.49278356,50.74060142,-7.841597195e-08,0.0002018904383,0.751792988,7.3495724e-06,-14.40432171,0.1904512882,143.9083734,-576.0916266,1.470512238,-0.1538991118,0.1121907151,36.81001071,35.85112258,8.34708922,-4.766779739e-07,3.321201274e-05,0.2328264394,2.487238516e-05,-15.29495973,0.1718905548,-33.994294,-393.994294,1.415139703,0.1425133,-0.0961057862,66.43917593,65.17312808,-12.90842648,3.082384661e-07,-5.136099704e-05,0.1980636323,2.601656746e-05,-6.596172194,0.4679413141,-118.6806361,-118.6806361,2.758983836,-0.2245776836,-0.4105288509,33.96632817,23.41045151,-24.61020539,1.616757566e-07,-9.792089595e-05,1.051248643,6.62270541e-06,
48000,-13.61499122,0.2085693267,46.24863046,-313.7513695,1.527069101,0.1442320137,0.1506595176,66.40981731,63.34117817,19.95392151,-1.661692404e-07,6.616177589e-05,0.315022898,6.26948463e-06,-10.54469663,0.2970059627,66.45115167,-653.5488483,1.844974344,0.1186630229,0.2722712414,62.40657901,53.5786772,31.99853831,-1.036212326e-07,0.0001060984488,0.5972252392,2.367626833e-05,-10.46926662,0.299596454,-108.3416885,-468.3416885,1.85549668,-0.0942779637,-0.284375985,41.98192394,35.60322391,-22.24617686,1.490470925e-07,-7.376227109e-05,0.6248360238,2.371542768e-05,-13.25229711,0.2174628845,-118.4597271,-118.4597271,1.555789317,-0.1036299646,-0.1911829924,40.91414262,37.97018321,-15.23916839,2.175793257e-07,-5.052893702e-05,0.4013456638,6.000333644e-06,
56000,-10.62174866,0.2943828916,45.57637985,-314.4236202,1.834398396,0.2060556077,0.210243605,74.52993909,67.69984555,31.16797609,-9.118502104e-08,8.858102608e-05,0.4603847444,4.595468992e-06,-10.9962423,0.2819602486,2.066155722,-717.9338443,1.785361112,0.2817769363,0.01016562703,89.22637943,89.20462305,1.970282424,-1.442459477e-06,5.599646198e-06,0.02208722325,2.222279325e-05,-11.0699999,0.2795760761,-173.6672604,-533.6672604,1.776143231,-0.2778701279,-0.03083787216,28.2727343,28.20966716,-1.887374675,1.50582319e-06,-5.364018019e-06,0.06690524437,2.214548593e-05,-10.20207389,0.3089557664,-122.651543,-122.651543,1.894170739,-0.1666904207,-0.2601306773,36.5155021,31.6532926,-18.20579472,1.561070307e-07,-5.174182541e-05,0.5751627471,4.442014978e-06,
64000,-11.41411439,0.2687164668,11.2404715,-348.7595285,1.734917319,0.2635618699,0.05238015147,85.64604643,85.1052406,9.609541763,-2.587840344e-07,2.389696988e-05,0.1129136314,4.126525741e-06,-10.12456521,0.311725076,-55.32139894,-775.3213989,1.905815584,0.1773629733,-0.2563491734,69.92066073,60.80083778,-34.5276255,7.202337114e-08,-8.586316048e-05,0.5678807523,2.078757008e-05,-10.28095293,0.3061627522,128.3226941,-591.6773059,1.88252037,-0.1898484068,0.2401941158,34.8069365,30.75350935,16.30167143,-1.525485283e-07,4.053893107e-05,0.5300751613,2.067511223e-05,-11.45627849,0.2674151915,-156.2043159,-156.2043159,1.730059342,-0.2446822429,-0.107895712,30.53528643,29.74257692,-6.91251294,3.597528145e-07,-1.719000943e-05,0.2324113663,4.028290609e-06,
72000,-16.57336599,0.1483650818,-1.049921135,-361.0499211,1.348424139,0.1483401727,-0.002718575762,67.41761813,67.41657627,-0.3748044091,5.897703621e-06,-8.284996445e-07,0.005559528974,3.435480826e-06,-10.13719343,0.3112721951,-115.213574,-835.213574,1.903904831,-0.1325999766,-0.2816160962,39.07040384,33.15160526,-20.67528779,1.069143677e-07,-4.570242016e-05,0.6236587226,1.93928281e-05,-10.35834187,0.3034470407,68.77851737,-651.2214826,1.871282037,0.1098399733,0.2828697347,61.31113229,52.03574776,32.42431027,-6.817370369e-08,7.167346189e-05,0.6231160628,1.927685328e-05,-16.77164173,0.145016665,-163.7733574,-163.7733574,1.339226881,-0.1392397595,-0.04052311071,37.79577394,37.66691502,-3.11833929,7.088661994e-07,-6.893043225e-06,0.0827872229,3.251902483e-06,
